full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id,gsis_id,passing_yards_2024,passing_tds_2024,rushing_yards_2024,rushing_tds_2024,carries_2024,receptions_2024,receiving_yards_2024,receiving_tds_2024,targets_2024,passing_yards_2025,passing_tds_2025,rushing_yards_2025,rushing_tds_2025,carries_2025,receptions_2025,receiving_yards_2025,receiving_tds_2025,targets_2025,snap_share_2024,target_share_2024,snap_share_2025,target_share_2025,adp,adp_rank,ecr_rank,ecr_tier,sos_season,proj_points,custom_proj_points,bonus_points,total_points,vols,games,wk_mean,wk_std,boom_rate,bust_rate,consistency,is_rookie,draft_pick,availability,floor,ceiling,p10,p90,P_pos1,P_pos2,P_pos3,p_elite,p_startable,p_bust,overall_rank,pos_rank,pos_label,rank_ecr,rank_composite,value_gap,market,risk_tier
Rashid Shaheed,WR,SEA,27.0,11.0,Active,4.0,8676,,,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,00-0037545,0.0,0.0,29.0,0.0,6.0,20.0,349.0,3.0,41.0,0.0,0.0,69.0,0.0,9.0,59.0,687.0,2.0,92.0,0.757,0.079,0.609,0.117,143.5,143.0,149.0,9.0,3 out of 5 stars,144.0,144.0,18.703,162.703,-45.16,24.0,9.267,6.828,0.083,0.375,0.737,False,,0.827,109.983,209.452,83.349,240.879,0.018,0.071,0.127,0.001,0.216,0.784,172,58,WR58,157,173,-29.0,REACH,Injury Risk
Jayden Higgins,WR,HOU,23.0,8.0,Active,1.0,12484,,,f55444a9-ccad-4343-bb03-caca6ea3de99,00-0040130,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,41.0,525.0,6.0,68.0,,,0.572,0.123,125.0,125.0,118.0,8.0,3 out of 5 stars,138.0,137.97,16.145,154.115,-53.748,17.0,7.618,5.371,0.0,0.412,0.705,False,,0.947,116.991,193.013,95.836,218.068,0.005,0.037,0.102,0.0,0.144,0.856,179,62,WR62,150,174,-54.0,REACH,Boom/Bust
Oronde Gadsden,TE,LAC,23.0,7.0,Active,1.0,12493,,,6af50530-145a-4b34-946d-ce1a7f7d3166,00-0040189,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,49.0,664.0,3.0,69.0,,,0.626,0.127,141.0,139.0,147.0,9.0,4 out of 5 stars,122.1,122.09,14.18,136.27,-50.351,15.0,8.893,7.619,0.133,0.333,0.857,False,,0.901,98.604,173.136,78.055,198.051,0.123,0.393,0.349,0.009,0.123,0.877,178,27,TE27,159,175,-39.0,REACH,Boom/Bust
Theo Wease,WR,MIA,25.0,6.0,Active,1.0,12860,,,277f6ff0-2442-11f0-ac20-e1591f73b631,00-0040311,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,139.0,1.0,10.0,,,0.323,0.022,,,,,,145.3,145.3,17.057,162.357,-45.505,,,,,,,True,,,100.786,216.077,77.102,261.495,0.047,0.078,0.108,0.008,0.234,0.766,173,59,WR59,167,176,,,unknown
Tre Tucker,WR,LV,25.0,13.0,Active,3.0,10213,,,9beb72c5-5a81-413c-ada3-ff4854c95cf4,00-0038563,0.0,0.0,44.0,1.0,9.0,47.0,539.0,3.0,81.0,0.0,0.0,51.0,0.0,11.0,57.0,696.0,5.0,92.0,0.872,0.137,0.948,0.186,153.5,150.0,169.0,10.0,2 out of 5 stars,142.0,142.54,18.211,160.751,-47.112,34.0,8.559,7.55,0.059,0.529,0.882,False,,0.921,115.883,204.727,91.853,234.802,0.015,0.059,0.122,0.001,0.196,0.804,174,60,WR60,166,177,-24.0,REACH,Boom/Bust
Greg Dulcich,TE,MIA,26.0,6.0,Active,4.0,8172,,,b9e4a022-d15c-4cef-9879-170277f17207,00-0037252,0.0,0.0,0.0,0.0,0.0,5.0,28.0,0.0,12.0,0.0,0.0,-7.0,0.0,1.0,26.0,335.0,1.0,33.0,0.257,0.022,0.422,0.071,191.0,184.0,306.0,13.0,5 out of 5 stars,130.7,130.83,16.387,147.217,-39.404,13.0,5.585,4.244,0.077,0.385,0.76,False,,,108.978,186.41,88.121,211.134,0.174,0.447,0.282,0.013,0.174,0.826,164,23,TE23,206,178,20.0,,Boom/Bust
Jauan Jennings,WR,MIN,28.0,6.0,Active,6.0,7049,3886598.0,32887.0,3ae9f0fa-c711-4663-80cf-4707856c07aa,00-0036259,0.0,0.0,0.0,0.0,0.0,77.0,975.0,6.0,113.0,0.0,0.0,0.0,0.0,0.0,55.0,643.0,9.0,90.0,0.744,0.22,0.821,0.164,154.5,152.0,150.0,9.0,5 out of 5 stars,133.9,134.15,14.996,149.146,-58.717,30.0,12.793,9.061,0.1,0.233,0.708,False,,0.874,107.893,188.976,83.938,214.925,0.006,0.032,0.088,0.0,0.126,0.874,181,63,WR63,163,179,-29.0,,Boom/Bust
Blake Corum,RB,LAR,25.0,11.0,Active,2.0,11586,,,93ba1da2-3679-4ddc-9687-0802349f9ee2,00-0039738,0.0,0.0,207.0,0.0,58.0,7.0,58.0,0.0,8.0,0.0,0.0,746.0,6.0,145.0,8.0,36.0,0.0,14.0,0.112,0.015,0.291,0.024,102.5,105.0,108.0,8.0,5 out of 5 stars,133.7,133.93,30.541,164.471,-62.174,32.0,4.866,5.416,0.031,0.812,1.113,False,,0.901,110.053,213.646,85.387,250.787,0.02,0.102,0.271,0.001,0.234,0.766,187,40,RB40,151,180,-82.0,,Boom/Bust
Tank Dell,WR,HOU,26.0,8.0,Active,3.0,9502,,,25e7b423-f716-4d1a-9623-cee3e7d822ab,00-0038977,0.0,0.0,43.0,0.0,9.0,51.0,667.0,3.0,81.0,,,,,,,,,,0.689,0.148,,,209.5,200.0,230.0,11.0,3 out of 5 stars,141.4,141.2,17.663,158.863,-49.0,14.0,10.0,6.406,0.071,0.214,0.641,False,,0.813,107.274,206.925,79.942,236.427,0.015,0.064,0.125,0.001,0.204,0.796,176,61,WR61,188,181,24.0,,Injury Risk
Jalen McMillan,WR,TB,24.0,10.0,Active,2.0,11618,,,c2b25795-8c63-425a-8790-f6d626dbf0d3,00-0039855,0.0,0.0,43.0,0.0,4.0,37.0,461.0,8.0,58.0,0.0,0.0,1.0,0.0,1.0,12.0,178.0,0.0,15.0,0.708,0.103,0.515,0.028,145.0,144.0,165.0,10.0,4 out of 5 stars,133.8,133.56,15.233,148.793,-59.07,17.0,9.724,8.023,0.118,0.529,0.825,False,,,108.518,188.625,87.975,215.334,0.008,0.035,0.086,0.0,0.129,0.871,182,64,WR64,171,182,-38.0,,Boom/Bust
Jordan Mason,RB,MIN,27.0,6.0,Active,4.0,8408,,,af9f7390-ca80-11ec-97ae-e1573849d1a6,00-0037525,0.0,0.0,789.0,3.0,153.0,11.0,91.0,0.0,14.0,0.0,0.0,758.0,6.0,159.0,14.0,51.0,0.0,16.0,0.487,0.027,0.428,0.034,123.0,122.0,128.0,9.0,4 out of 5 stars,132.1,132.16,31.465,163.625,-63.02,28.0,8.854,6.644,0.107,0.429,0.75,False,,0.837,112.497,211.54,85.046,242.617,0.011,0.096,0.297,0.0,0.226,0.774,189,42,RB42,160,183,-67.0,,Injury Risk
Tyjae Spears,RB,TEN,25.0,9.0,Active,3.0,9508,,,af71f149-7758-40b7-973a-9fe6320cf4f5,00-0039032,0.0,0.0,312.0,4.0,84.0,30.0,224.0,1.0,35.0,0.0,0.0,283.0,2.0,72.0,45.0,264.0,0.0,50.0,0.428,0.069,0.459,0.094,157.0,155.0,138.0,9.0,3 out of 5 stars,136.4,136.42,27.686,164.106,-62.539,25.0,9.012,6.757,0.12,0.32,0.75,False,,0.838,113.289,210.432,86.215,241.752,0.013,0.093,0.29,0.0,0.222,0.778,188,41,RB41,165,184,-33.0,,Injury Risk
Jonathon Brooks,RB,CAR,22.0,5.0,Active,2.0,11583,,,5c842941-844b-4f6a-bce4-26b377146674,00-0039344,0.0,0.0,22.0,0.0,9.0,3.0,23.0,0.0,3.0,,,,,,,,,,0.11,0.006,,,101.0,101.0,143.0,9.0,1 out of 5 stars,133.5,133.96,32.126,166.086,-60.559,,,,,,,True,,,99.96,220.44,73.958,269.025,0.041,0.109,0.236,0.005,0.25,0.75,185,39,RB39,164,185,-84.0,,unknown
Evan Engram,TE,DEN,31.0,10.0,Active,9.0,4066,3051876.0,30136.0,e21365af-8d66-416e-b0a5-8816d18fcfd9,00-0033881,0.0,0.0,0.0,0.0,0.0,47.0,365.0,1.0,64.0,0.0,0.0,7.0,0.0,1.0,50.0,461.0,1.0,76.0,0.72,0.123,0.421,0.13,278.0,255.0,252.0,12.0,4 out of 5 stars,116.7,116.68,15.764,132.444,-54.177,25.0,7.692,4.591,0.04,0.24,0.597,False,,0.828,92.48,169.626,70.203,193.79,0.109,0.37,0.357,0.006,0.109,0.891,180,28,TE28,197,186,75.0,,Injury Risk
Gunnar Helm,TE,TEN,23.0,9.0,Active,1.0,12502,,,beb69cba-f240-43ed-88d3-50d066cf55d4,00-0040584,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,44.0,357.0,2.0,55.0,,,0.526,0.104,191.0,185.0,205.0,11.0,3 out of 5 stars,111.4,111.41,14.696,126.106,-60.515,16.0,5.731,3.989,0.0,0.5,0.696,False,,0.92,95.118,157.88,77.553,178.654,0.066,0.355,0.437,0.002,0.066,0.934,184,30,TE30,186,187,1.0,,Boom/Bust
Spencer Shrader,K,IND,27.0,13.0,Active,2.0,12185,,,2d7fa2f0-07d6-11ef-b188-b11373ae105b,00-0039576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,76.5,23.0,65.264,88.264,-63.365,9.0,9.222,5.869,0.333,0.333,0.636,False,,,68.63,109.614,57.772,122.323,0.016,0.192,0.792,0.001,0.016,0.984,190,30,K30,183,188,,,Boom/Bust
Daniel Jones,QB,IND,29.0,13.0,Active,7.0,5870,3917792.0,31838.0,0042266b-cb28-4012-bfd2-06650badad97,00-0035710,2070.0,8.0,265.0,2.0,67.0,0.0,0.0,0.0,0.0,3101.0,19.0,164.0,5.0,45.0,0.0,0.0,0.0,0.0,0.979,,0.915,,145.5,145.0,153.0,9.0,4 out of 5 stars,250.8,285.214,16.454,301.668,-65.248,23.0,18.423,8.598,0.217,0.261,0.467,False,,,236.956,370.34,197.978,411.582,0.2,0.542,0.243,0.02,0.2,0.8,191,24,QB24,173,189,-46.0,,Balanced
Denzel Boston,WR,CLE,22.0,11.0,Active,0.0,13346,,,a17e4b32-20bb-4552-855e-0aa3cf0bafab,BOS677861,,,,,,,,,,,,,,,,,,,,,,,160.0,158.0,151.0,9.0,3 out of 5 stars,126.2,126.3,15.338,141.638,-66.225,,,,,,,True,39.0,,88.041,189.172,67.273,228.993,0.024,0.05,0.074,0.003,0.149,0.851,194,66,WR66,175,190,-36.0,,unknown
Rashod Bateman,WR,BAL,26.0,13.0,Active,5.0,7571,,,d9f8b92b-69d4-4d83-9bf2-106ee523efed,00-0036550,0.0,0.0,0.0,0.0,0.0,45.0,756.0,9.0,72.0,0.0,0.0,0.0,0.0,0.0,19.0,224.0,2.0,38.0,0.69,0.158,0.693,0.093,298.0,267.0,236.0,11.0,4 out of 5 stars,133.4,133.39,13.058,146.448,-61.415,29.0,7.862,6.795,0.069,0.517,0.864,False,,0.886,103.287,185.7,81.43,213.518,0.006,0.035,0.083,0.0,0.124,0.876,186,65,WR65,195,191,81.0,,Boom/Bust
Riley Patterson,K,MIA,26.0,6.0,Active,5.0,7922,,,deac735c-af0a-4f01-ada8-379ef66917ba,00-0036816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,73.0,16.3,69.103,85.403,-66.226,22.0,7.318,3.872,0.091,0.227,0.529,False,,0.823,59.636,109.29,44.411,124.425,0.02,0.182,0.797,0.002,0.02,0.98,195,32,K32,189,192,,,Injury Risk
Bryce Young,QB,CAR,24.0,5.0,Active,3.0,9228,,,38475bfa-9773-4c3b-9157-a0dbd576fa22,00-0039150,2403.0,15.0,249.0,6.0,43.0,0.0,0.0,0.0,0.0,3011.0,23.0,216.0,2.0,54.0,0.0,0.0,0.0,0.0,0.867,,0.968,,156.0,153.0,154.0,9.0,2 out of 5 stars,248.6,280.074,17.914,297.988,-68.928,30.0,16.635,10.271,0.2,0.333,0.617,False,,0.917,227.607,372.05,187.75,418.93,0.204,0.5,0.28,0.025,0.204,0.796,199,25,QB25,178,193,-46.0,,Boom/Bust
Woody Marks,RB,HOU,25.0,8.0,Active,1.0,12474,,,b900661b-b5df-47c8-819d-bb13b106a60b,00-0040583,,,,,,,,,,0.0,0.0,703.0,2.0,196.0,24.0,208.0,3.0,36.0,,,0.515,0.065,143.0,141.0,132.0,9.0,4 out of 5 stars,124.4,124.82,29.547,154.367,-72.278,16.0,9.069,6.935,0.062,0.312,0.765,False,,0.887,111.571,194.733,88.249,223.091,0.005,0.058,0.261,0.0,0.156,0.844,200,43,RB43,172,194,-59.0,,Boom/Bust
Omar Cooper,WR,NYJ,22.0,13.0,Active,0.0,13276,,,72594204-b4a9-4f08-907d-029d8a425ddb,COO816508,,,,,,,,,,,,,,,,,,,,,,,161.0,159.0,155.0,9.0,4 out of 5 stars,120.4,120.58,14.829,135.409,-72.454,,,,,,,True,30.0,,87.01,187.069,66.817,225.812,0.021,0.048,0.073,0.003,0.142,0.858,201,70,WR70,179,195,-42.0,,unknown
Mike Gesicki,TE,CIN,30.0,6.0,Active,8.0,4993,3116164.0,31012.0,1012cbe0-7eba-4169-bfca-183a0204e1a7,00-0034829,0.0,0.0,0.0,0.0,0.0,65.0,665.0,2.0,83.0,0.0,0.0,0.0,0.0,0.0,28.0,307.0,2.0,42.0,0.448,0.132,0.385,0.069,281.0,240.0,305.0,13.0,3 out of 5 stars,113.1,113.31,13.659,126.969,-59.652,28.0,7.65,6.791,0.143,0.393,0.888,False,,0.855,86.721,163.363,66.807,188.308,0.09,0.326,0.386,0.006,0.09,0.91,183,29,TE29,220,196,57.0,,Boom/Bust
Terrance Ferguson,TE,LAR,23.0,11.0,Active,1.0,12487,,,fdfc7b8e-a202-4459-91f8-be6e053e5d29,00-0040737,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,11.0,231.0,3.0,25.0,,,0.367,0.043,218.0,209.0,241.0,11.0,4 out of 5 stars,109.3,109.24,11.381,120.621,-66.0,11.0,4.736,5.203,0.0,0.545,1.098,False,,,82.037,156.893,63.936,183.17,0.08,0.284,0.406,0.006,0.08,0.92,193,31,TE31,202,197,16.0,,Boom/Bust
Zach Charbonnet,RB,SEA,25.0,11.0,Active,3.0,9753,,,7d7f1628-85a7-4633-9ffe-d82fc2761b00,00-0039165,0.0,0.0,569.0,8.0,135.0,42.0,340.0,1.0,52.0,0.0,0.0,730.0,12.0,184.0,20.0,144.0,0.0,24.0,0.527,0.091,0.484,0.053,161.5,160.0,134.0,9.0,4 out of 5 stars,123.0,122.93,27.129,150.059,-76.586,33.0,11.1,8.037,0.091,0.333,0.724,False,,0.92,112.037,187.613,91.563,213.064,0.003,0.044,0.242,0.0,0.127,0.873,205,45,RB45,176,198,-45.0,,Boom/Bust
Antonio Williams,WR,WAS,21.0,7.0,Active,0.0,13301,,,d80b6d95-5b56-4e52-9a19-05957961f506,WIL143106,,,,,,,,,,,,,,,,,,,,,,,175.5,173.0,210.0,11.0,2 out of 5 stars,126.1,126.08,14.755,140.835,-67.028,,,,,,,True,71.0,,84.209,182.714,63.11,219.416,0.017,0.041,0.071,0.003,0.129,0.871,196,67,WR67,192,199,-23.0,,unknown
Cooper Kupp,WR,SEA,33.0,11.0,Active,9.0,4039,2977187.0,30182.0,2806e915-c46f-492f-8a29-71d3a85e5620,00-0033908,0.0,0.0,10.0,0.0,2.0,67.0,710.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,47.0,593.0,2.0,70.0,0.815,0.185,0.756,0.154,221.5,214.0,226.0,11.0,3 out of 5 stars,125.1,124.93,15.259,140.189,-67.674,28.0,10.404,8.118,0.179,0.429,0.78,False,,0.779,86.277,185.902,61.436,216.561,0.009,0.037,0.083,0.0,0.13,0.87,197,68,WR68,200,200,17.0,,Injury Risk
Jalen Nailor,WR,LV,27.0,13.0,Active,4.0,8180,,,3f9e3634-54d7-46a4-bf26-67274500c907,00-0037291,0.0,0.0,-4.0,0.0,3.0,28.0,414.0,6.0,42.0,0.0,0.0,13.0,0.0,2.0,29.0,444.0,4.0,53.0,0.52,0.081,0.654,0.113,157.0,154.0,212.0,11.0,2 out of 5 stars,125.7,125.49,13.454,138.944,-68.918,32.0,6.366,6.084,0.031,0.531,0.956,False,,0.78,82.941,184.3,59.306,217.226,0.013,0.042,0.075,0.001,0.13,0.87,198,69,WR69,193,201,-44.0,,Injury Risk
Tyrone Tracy,RB,NYG,26.0,8.0,Active,2.0,11655,,,fc6c7973-79a9-4974-855e-bc13400fe641,00-0039384,0.0,0.0,839.0,5.0,192.0,38.0,284.0,1.0,53.0,0.0,0.0,740.0,2.0,176.0,36.0,288.0,2.0,48.0,0.574,0.096,0.545,0.095,129.0,131.0,124.0,8.0,4 out of 5 stars,117.3,117.5,26.64,144.14,-82.505,32.0,10.909,7.438,0.125,0.25,0.682,False,,0.901,107.716,181.243,86.722,204.822,0.002,0.034,0.215,0.0,0.1,0.9,208,46,RB46,174,202,-77.0,,Boom/Bust
Adonai Mitchell,WR,NYJ,23.0,13.0,Active,2.0,11625,,,190dbc97-2b7c-4023-b6b0-5729b854b60b,00-0039890,24.0,0.0,6.0,0.0,4.0,23.0,312.0,0.0,55.0,0.0,0.0,-4.0,0.0,1.0,33.0,453.0,2.0,74.0,0.362,0.112,0.506,0.123,182.0,180.0,160.0,10.0,4 out of 5 stars,115.4,115.41,13.41,128.82,-79.043,33.0,4.414,5.485,0.03,0.788,1.243,False,,0.945,86.068,168.08,67.285,196.847,0.006,0.022,0.051,0.0,0.079,0.921,207,72,WR72,184,203,-27.0,,Boom/Bust
Alvin Kamara,RB,NO,30.0,8.0,Active,9.0,4035,3054850.0,30180.0,d9c857b2-97da-4fb8-a527-afbbb2a67413,00-0033906,0.0,0.0,950.0,6.0,228.0,68.0,543.0,2.0,89.0,0.0,0.0,471.0,1.0,131.0,33.0,186.0,0.0,39.0,0.709,0.172,0.637,0.069,175.0,172.0,141.0,9.0,3 out of 5 stars,123.5,123.82,28.389,152.209,-74.436,25.0,14.8,8.646,0.16,0.12,0.584,False,,0.691,75.796,213.05,44.248,249.556,0.016,0.103,0.235,0.0,0.227,0.773,202,44,RB44,177,204,-30.0,,Injury Risk
Blake Grupe,K,IND,27.0,13.0,Active,3.0,11058,,,2a1d4ce0-e6f6-11ed-abca-c7a3a205e21d,00-0038905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,377.0,14.0,4 out of 5 stars,73.9,13.8,72.558,86.358,-65.271,33.0,7.97,5.665,0.212,0.303,0.711,False,,0.976,65.81,107.713,55.105,121.327,0.015,0.176,0.81,0.0,0.015,0.985,192,31,K31,246,205,,,Boom/Bust
Travis Hunter,WR,JAX,23.0,7.0,Active,1.0,12530,,,4a975d4c-d7cd-45ef-b258-db45187140eb,00-0040718,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,28.0,298.0,1.0,45.0,,,0.663,0.082,168.0,163.0,157.0,10.0,4 out of 5 stars,111.6,111.9,13.364,125.264,-82.599,,,,,,,True,,,77.773,166.235,58.512,199.278,0.009,0.027,0.05,0.001,0.087,0.913,209,73,WR73,185,206,-46.0,,unknown
David Njoku,TE,LAC,29.0,7.0,Active,9.0,4033,3123076.0,30142.0,8f86fcea-90e8-49ea-bc78-5c7659313e57,00-0033885,0.0,0.0,0.0,0.0,0.0,64.0,505.0,5.0,97.0,0.0,0.0,0.0,0.0,0.0,33.0,293.0,4.0,48.0,0.749,0.153,0.639,0.092,216.5,205.0,228.0,11.0,4 out of 5 stars,98.4,98.12,11.516,109.636,-76.985,22.0,10.491,7.089,0.273,0.227,0.676,False,,0.811,73.033,142.656,54.184,163.987,0.037,0.238,0.414,0.001,0.037,0.963,206,33,TE33,206,207,-1.0,,Injury Risk
Mason Taylor,TE,NYJ,22.0,13.0,Active,1.0,12498,,,07d2be51-73c2-4f26-81d5-bc6e9b88bff2,00-0040736,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,44.0,369.0,1.0,65.0,,,0.811,0.138,316.0,317.0,244.0,11.0,4 out of 5 stars,97.7,97.78,13.289,111.069,-75.552,13.0,6.685,4.869,0.077,0.308,0.728,False,,,82.287,140.149,66.011,158.442,0.028,0.242,0.488,0.0,0.028,0.972,203,32,TE32,213,208,114.0,,Boom/Bust
Germie Bernard,WR,PIT,22.0,9.0,Active,0.0,13274,,,d37b698e-7a10-4363-a859-6937c7d3e6f6,BER218265,,,,,,,,,,,,,,,,,,,,,,,245.0,231.0,239.0,11.0,3 out of 5 stars,118.1,117.76,14.298,132.058,-75.804,,,,,,,True,47.0,,81.444,175.841,60.923,212.176,0.015,0.035,0.063,0.002,0.113,0.887,204,71,WR71,212,209,27.0,,unknown
Isiah Pacheco,RB,DET,27.0,6.0,Active,4.0,8205,,,3a25c037-fa30-4740-b742-ec8e4f1a2a25,00-0037197,0.0,0.0,310.0,1.0,83.0,12.0,79.0,0.0,16.0,0.0,0.0,462.0,1.0,118.0,19.0,101.0,1.0,26.0,0.476,0.028,0.517,0.047,149.0,147.0,144.0,9.0,5 out of 5 stars,115.9,115.82,28.222,144.042,-82.603,20.0,7.21,4.506,0.0,0.6,0.625,False,,0.719,78.506,197.677,49.834,231.741,0.008,0.076,0.219,0.0,0.171,0.829,210,47,RB47,181,210,-63.0,,Injury Risk
Malik Washington,WR,MIA,25.0,6.0,Active,2.0,11610,,,d7f4fd2c-ba4f-49ca-bd92-443a506e9eb4,00-0039880,0.0,0.0,25.0,1.0,5.0,26.0,223.0,0.0,36.0,0.0,0.0,110.0,1.0,17.0,46.0,317.0,3.0,65.0,0.447,0.063,0.57,0.141,181.0,179.0,209.0,11.0,3 out of 5 stars,106.9,106.88,15.273,122.153,-85.71,31.0,5.468,3.761,0.0,0.548,0.688,False,,0.916,91.45,152.911,74.395,173.282,0.001,0.005,0.023,0.0,0.029,0.971,214,74,WR74,204,211,-35.0,,Boom/Bust
Darnell Mooney,WR,NYG,28.0,8.0,Active,6.0,7090,4040655.0,32843.0,bafe8df1-66b5-4200-8fb3-ff188c25a4e2,00-0036309,0.0,0.0,0.0,0.0,0.0,64.0,992.0,5.0,106.0,0.0,0.0,0.0,0.0,0.0,32.0,443.0,1.0,72.0,0.928,0.197,0.819,0.139,205.5,197.0,192.0,10.0,4 out of 5 stars,107.1,107.18,11.928,119.108,-88.755,31.0,8.887,7.215,0.065,0.484,0.812,False,,0.897,85.367,151.362,67.955,172.274,0.001,0.005,0.025,0.0,0.031,0.969,215,75,WR75,199,212,-18.0,,Boom/Bust
Colby Parkinson,TE,LAR,27.0,11.0,Active,6.0,6865,4242557.0,32803.0,1ea7affb-e5e7-491a-aaa3-55e200b2eb48,00-0036244,0.0,0.0,0.0,0.0,0.0,30.0,294.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,43.0,408.0,8.0,56.0,0.549,0.091,0.604,0.096,222.0,216.0,243.0,11.0,4 out of 5 stars,91.9,91.94,10.426,102.366,-84.255,30.0,6.573,6.04,0.067,0.433,0.919,False,,0.893,71.829,130.924,56.674,150.651,0.021,0.177,0.455,0.001,0.021,0.979,211,34,TE34,217,213,5.0,,Boom/Bust
Cam Ward,QB,TEN,24.0,9.0,Active,1.0,12522,,,3c76cab3-3df2-43dd-acaa-57e055bd32d0,00-0040676,,,,,,,,,,3169.0,15.0,159.0,2.0,39.0,0.0,0.0,0.0,0.0,,,0.946,,137.5,137.0,142.0,9.0,3 out of 5 stars,232.2,261.262,16.187,277.449,-89.467,17.0,13.568,6.515,0.059,0.353,0.48,False,,0.96,219.967,341.944,186.212,380.232,0.121,0.529,0.333,0.008,0.121,0.879,218,28,QB28,187,214,-81.0,,Balanced
Bub Means,WR,NO,25.0,8.0,Active,2.0,11748,,,ef0feb13-57b8-474c-a723-cf03f57a321a,00-0039386,0.0,0.0,0.0,0.0,0.0,9.0,118.0,1.0,15.0,,,,,,,,,,0.297,0.029,,,,,,,,106.4,106.4,12.226,118.626,-89.237,,,,,,,True,,,73.815,158.089,56.348,190.478,0.006,0.022,0.045,0.001,0.073,0.927,216,76,WR76,209,215,,,unknown
Geno Smith,QB,NYJ,35.0,13.0,Active,13.0,1373,15864.0,26662.0,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,00-0030565,4320.0,21.0,272.0,2.0,53.0,0.0,0.0,0.0,0.0,3025.0,19.0,109.0,0.0,41.0,0.0,0.0,0.0,0.0,0.975,,0.965,,180.0,178.0,222.0,11.0,4 out of 5 stars,233.2,261.992,19.245,281.237,-85.679,32.0,16.247,8.626,0.156,0.312,0.531,False,,0.929,217.963,347.285,180.727,388.89,0.139,0.503,0.342,0.012,0.139,0.861,213,26,QB26,211,216,-35.0,,Balanced
Dylan Sampson,RB,CLE,21.0,11.0,Active,1.0,12469,,,6ea71d26-623a-4178-a93a-215678244902,00-0040162,,,,,,,,,,0.0,0.0,175.0,0.0,65.0,33.0,271.0,2.0,40.0,,,0.265,0.077,153.5,151.0,140.0,9.0,3 out of 5 stars,107.9,107.77,22.481,130.251,-96.394,15.0,5.973,5.722,0.0,0.6,0.958,False,,0.867,89.057,167.891,68.407,194.438,0.002,0.026,0.148,0.0,0.075,0.925,225,49,RB49,190,217,-74.0,,Boom/Bust
Troy Franklin,WR,DEN,23.0,10.0,Active,2.0,11627,,,765dffd8-8112-4078-86a1-924ccebf1069,00-0039868,0.0,0.0,8.0,0.0,2.0,28.0,263.0,2.0,53.0,0.0,0.0,12.0,0.0,5.0,65.0,709.0,6.0,104.0,0.375,0.097,0.596,0.178,218.5,212.0,171.0,10.0,2 out of 5 stars,96.6,96.37,11.748,108.118,-99.745,33.0,7.279,6.585,0.091,0.576,0.905,False,,0.945,78.537,137.225,63.339,157.032,0.0,0.003,0.012,0.0,0.016,0.984,228,82,WR82,201,218,-16.0,,Boom/Bust
Michael Mayer,TE,LV,25.0,13.0,Active,3.0,9482,,,31f4645a-7ccb-4633-8580-2fca361beb4f,00-0039066,0.0,0.0,0.0,0.0,0.0,21.0,156.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,35.0,328.0,1.0,50.0,0.63,0.054,0.618,0.101,318.0,272.0,356.0,14.0,3 out of 5 stars,90.1,90.13,11.936,102.066,-84.555,24.0,4.6,4.9,0.083,0.625,1.065,False,,,70.327,131.826,55.232,154.176,0.029,0.176,0.425,0.001,0.029,0.971,212,35,TE35,253,219,60.0,,Boom/Bust
Kayshon Boutte,WR,NE,24.0,11.0,Active,3.0,9504,,,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,00-0038608,0.0,0.0,0.0,0.0,0.0,43.0,589.0,3.0,68.0,0.0,0.0,0.0,0.0,0.0,33.0,551.0,6.0,46.0,0.781,0.136,0.675,0.095,218.0,210.0,168.0,10.0,2 out of 5 stars,100.6,100.35,10.104,110.454,-97.409,29.0,8.414,7.008,0.103,0.483,0.833,False,,0.744,62.803,149.833,42.072,178.016,0.002,0.012,0.031,0.0,0.045,0.955,226,81,WR81,198,220,-16.0,,Injury Risk
