sleeper_id,full_name,position,team,status,injury_status,injury_body_part,injury_start_date,injury_notes,news_updated,depth_chart_position,depth_chart_order,adp_ppr,adp_std,adp_half_ppr,adp_2qb,proj_pts_ppr,proj_pts_std,proj_rush_yds,proj_rush_att,proj_rec,proj_rec_yds,proj_rec_td,proj_fumbles_lost,proj_rush_td,proj_pass_yds,proj_pass_td,proj_pass_int,proj_pass_att,nn
13272,Carson Beck,QB,ARI,Active,,,,,1786086009567.0,QB,2.0,999.0,999.0,999.0,310.1,54.92,54.92,38.0,12.0,,,,1.0,1.0,778.0,5.0,4.0,124.0,carson beck
8831,Ethan Fernea,WR,,Active,,,,,1730229056217.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ethan fernea
8751,Dylan Parham,TE,,Active,,,,,1663104910278.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dylan parham
11189,Zay Malone,WR,,Active,,,,,1696968936807.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,zay malone
3593,Anthony Kelly,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,anthony kelly
2360,Maxx Williams,TE,,Active,,,,,1671411039223.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,maxx williams
830,A.J. Green,WR,,Active,,,,,1675728052154.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,a j green
8932,Lucas Havrisik,K,,Active,,,,,1785288603463.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,lucas havrisik
11960,Steven Stilianos,TE,,Active,,,,,1756254921142.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,steven stilianos
12453,Ontaria Wilson,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ontaria wilson
12700,Gavin Bartholomew,TE,MIN,Active,Questionable,Back,,,1767389140662.0,TE,4.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,gavin bartholomew
8068,C.J. Saunders,WR,,Active,,,,,1697068229137.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,c j saunders
13673,Trent Battle,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,trent battle
5977,Terry Godwin,WR,,Active,,,,,1661200208798.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,terry godwin
3271,Tyler Higbee,TE,LAR,Active,,,,,1785695455629.0,TE,3.0,999.0,999.0,999.0,999.0,32.9,18.9,,,14.0,129.0,1.0,,,,,,,tyler higbee
11267,Aron Cruickshank,WR,,Active,,,,,1693163422977.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,aron cruickshank
2906,Bell Braylon,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,bell braylon
8260,Gabe Brkic,K,,Active,,,,,1674086434401.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,gabe brkic
1502,Chris Thompson,RB,,Active,,,,,1636011655304.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,chris thompson
1099,Randy Bullock,K,,Active,,,,,1726528853855.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,randy bullock
12761,Jordan Moore,WR,CIN,Active,,,,,,SWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jordan moore
7457,Michael Dereus,WR,,Active,,,,,1629870042753.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,michael dereus
7174,Juwan Green,WR,,Active,,,,,1693439718784.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,juwan green
12940,Tre Stewart,RB,,Active,,,,,1756066549798.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tre stewart
2342,Devin Smith,WR,,Active,,,,,1635884440668.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,devin smith
3208,Kenneth Dixon,RB,,Active,,,,,1597845927646.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kenneth dixon
4988,Nick Chubb,RB,,Active,,,,,1782135909343.0,,,999.0,999.0,999.0,999.0,27.9,22.9,138.0,35.0,5.0,31.0,,,1.0,,,,,nick chubb
1535,Cordarrelle Patterson,RB,,Active,,,,,1753826424768.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,cordarrelle patterson
11638,Ricky Pearsall,WR,SF,Inactive,IR,Knee - PCL,,,1785875407724.0,,3.0,400.0,400.0,400.0,400.0,,,,,,,,,,,,,,ricky pearsall
12514,Emeka Egbuka,WR,TB,Active,,,,,1786027548640.0,LWR,1.0,45.8,54.1,43.0,63.7,224.0,147.0,21.0,3.0,77.0,1029.0,7.0,,,,,,,emeka egbuka
7605,Kyle Trask,QB,,Active,,,,,1785338710919.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kyle trask
8218,Max Borghi,RB,,Active,,,,,1661877623906.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,max borghi
13292,Lake McRee,TE,PIT,Active,,,,,1777169725986.0,TE,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,lake mcree
12791,Ryan Coe,K,,Active,,,,,1755127254958.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ryan coe
7435,Cameron Scarlett,RB,,Active,,,,,1629150943666.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,cameron scarlett
11077,Jack Podlesny,K,,Active,,,,,1718831751372.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jack podlesny
13255,Shane Watts,RB,,Active,,,,,1755937837966.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,shane watts
6317,Jacob Dolegala,QB,,Active,,,,,1637251839258.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jacob dolegala
7569,Nico Collins,WR,HOU,Active,,,,,1786045250648.0,LWR,1.0,25.2,26.7,18.5,32.7,251.5,169.5,18.0,3.0,82.0,1237.0,7.0,,,,,,,nico collins
13582,Anthony Smith,WR,DAL,Active,,,,,1782253224675.0,RWR,8.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,anthony smith
6659,Craig Reynolds,RB,,Active,Questionable,Undisclosed,,,1765405542539.0,,,999.0,999.0,999.0,999.0,4.4,2.4,8.0,2.0,2.0,16.0,,,,,,,,craig reynolds
8090,Daniel Crawford,TE,,Active,,,,,1629750054036.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,daniel crawford
9228,Bryce Young,QB,CAR,Active,,,,,1786077611535.0,QB,1.0,194.2,197.9,172.2,87.3,235.58,235.58,245.0,51.0,,,,3.0,3.0,3202.0,20.0,11.0,493.0,bryce young
12487,Terrance Ferguson,TE,LAR,Active,,,,,1785610844748.0,TE,1.0,158.7,141.1,152.6,167.0,87.5,55.5,,,32.0,375.0,3.0,,,,,,,terrance ferguson
8694,Henry Litwin,WR,,Active,,,,,1654805643668.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,henry litwin
DAL,Cowboys,DEF,DAL,,,,,,,,,205.5,200.5,200.5,233.1,86.0,86.0,,,,,,,,,,,,cowboys
10221,Ronnie Bell,WR,NO,Active,,,,,1767581705434.0,RWR,9.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ronnie bell
658,Mike Nugent,K,,Inactive,,,,,1609294537762.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,mike nugent
6195,Damon Sheehy-Guiseppi,WR,,Active,,,,,1566082237614.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,damon sheehy guiseppi
4131,Kenny Golladay,WR,,Active,,,,,1694041547000.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kenny golladay
5973,Josh Oliver,TE,MIN,Active,,,,,1785795010082.0,TE,2.0,999.0,999.0,999.0,999.0,31.4,18.4,,,13.0,124.0,1.0,,,,,,,josh oliver
11367,Daewood Davis,WR,,Inactive,,,,,1723239353271.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,daewood davis
6870,Bryan Edwards,WR,,Active,,,,,1692747935047.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,bryan edwards
8408,Jordan Mason,RB,MIN,Active,,,,,1784828112992.0,RB,2.0,130.5,111.7,124.6,155.4,153.7,133.7,797.0,190.0,20.0,140.0,1.0,1.0,6.0,,,,,jordan mason
12884,Quincy Skinner,WR,NYJ,Active,,,,,1785448223825.0,SWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,quincy skinner
8226,Greg Bell,RB,,Active,,,,,1696367432262.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,greg bell
5128,Logan Woodside,QB,,Active,,,,,1766598929844.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,logan woodside
13603,Gregory Desrosiers,RB,LAC,Active,,,,,1777234832947.0,RB,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,gregory desrosiers
10869,Matt Landers,WR,,Active,,,,,1761264024648.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,matt landers
11650,Luke McCaffrey,WR,WAS,Active,,,,,1785938136777.0,SWR,7.0,999.0,999.0,999.0,999.0,9.3,5.3,,,4.0,53.0,,,,,,,,luke mccaffrey
11457,Trey Wolff,K,,Active,,,,,1692726040744.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,trey wolff
7235,Aleva Hifo,WR,,Active,,,,,1629165040246.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,aleva hifo
8798,Felix Harper,QB,,Active,,,,,1653340512464.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,felix harper
6168,John Ursua,WR,,Inactive,,,,,1727214328464.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,john ursua
6988,Raymond Calais,RB,,Active,,,,,1661020515479.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,raymond calais
4195,Jake Elliott,K,PHI,Active,,,,,1784768106107.0,K,1.0,240.9,231.9,221.0,263.3,90.0,90.0,,,,,,,,,,,,jake elliott
2635,Vernon Johnson,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,vernon johnson
13296,Caleb Douglas,WR,MIA,Active,,,,,1785809711742.0,RWR,3.0,999.0,999.0,999.0,999.0,32.5,20.5,,,12.0,145.0,1.0,,,,,,,caleb douglas
6263,Trevor Wood,TE,,Active,,,,,1567197955816.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,trevor wood
7021,Rico Dowdle,RB,PIT,Active,,,,,1785975041543.0,RB,1.0,88.1,65.2,83.2,105.9,161.1,123.1,678.0,159.0,38.0,273.0,1.0,1.0,4.0,,,,,rico dowdle
11301,Braxton Westfield,WR,,Active,,,,,1683576336974.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,braxton westfield
11895,Mason Tipton,WR,NO,Active,PUP,Groin,,,1785357912864.0,RWR,7.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,mason tipton
13852,Dontae McMillan,RB,BAL,Active,,,,,1777666535216.0,RB,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dontae mcmillan
7228,Ahmad Wagner,WR,,Inactive,,,,,1599693359959.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,ahmad wagner
5260,Vyncint Smith,WR,,Active,,,,,1693332604696.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,vyncint smith
1701,Eric Rogers,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,eric rogers
11630,Roman Wilson,WR,PIT,Active,,,,,1785657952626.0,LWR,4.0,999.0,999.0,999.0,999.0,26.8,17.8,,,9.0,118.0,1.0,,,,,,,roman wilson
7083,Tyler Huntley,QB,BAL,Active,,,,,1779920430824.0,QB,2.0,999.0,999.0,999.0,999.0,12.68,12.68,24.0,4.0,,,,,,182.0,1.0,1.0,28.0,tyler huntley
12735,Caleb Lohner,TE,DEN,Active,Questionable,Lower Body,,Surgery,1785799210387.0,TE,7.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,caleb lohner
12288,Mathieu Severance,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,mathieu severance
2636,Jarred Haggins,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jarred haggins
8137,George Pickens,WR,DAL,Active,,,,,1786048851186.0,LWR,2.0,23.1,28.6,27.1,35.9,245.7,165.7,6.0,1.0,80.0,1211.0,7.0,,,,,,,george pickens
5987,Alexander Mattison,RB,,Active,,,,,1785450324163.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,alexander mattison
12046,Chevan Cordeiro,QB,,Active,,,,,1715218214992.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,chevan cordeiro
6396,Austin Fort,TE,,Active,,,,,1651545682304.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,austin fort
3909,Sam Ficken,K,,Active,,,,,1665529231099.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,sam ficken
8179,Snoop Conner,RB,,Active,,,,,1724807160239.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,snoop conner
12066,Elijah Collins,RB,,Active,,,,,1724797554849.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,elijah collins
11504,Jose Barbon,WR,,Active,,,,,1693353603628.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jose barbon
5962,KeeSean Johnson,WR,,Active,,,,,1693359905726.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,keesean johnson
8135,Treylon Burks,WR,WAS,Active,,,,,1785799210387.0,RWR,6.0,999.0,999.0,999.0,999.0,34.8,22.8,16.0,3.0,12.0,152.0,1.0,,,,,,,treylon burks
7694,Tommy Tremble,TE,CAR,Active,,,,,1785776106417.0,TE,2.0,999.0,999.0,999.0,999.0,31.8,18.8,,,13.0,128.0,1.0,,,,,,,tommy tremble
8656,Tyshaun James,WR,,Active,,,,,1660765554497.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tyshaun james
7418,Broc Rutter,QB,,Active,,,,,1599693359936.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,broc rutter
6153,Dexter Williams,RB,,Active,,,,,1661869518328.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dexter williams
13053,Daniel Jackson,WR,,Active,,,,,1756231509409.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,daniel jackson
9484,Tucker Kraft,TE,GB,Active,Questionable,Knee - ACL,,Surgery,1785949541132.0,TE,1.0,67.3,70.7,68.0,89.5,174.4,107.4,,,67.0,774.0,5.0,,,,,,,tucker kraft
10215,Jake Haener,QB,,Active,,,,,1777921513823.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jake haener
11597,Theo Johnson,TE,NYG,Active,,,,,1785899725755.0,TE,2.0,232.2,144.2,154.3,170.6,77.0,46.0,,,31.0,340.0,2.0,,,,,,,theo johnson
11270,Hassan Hall,RB,,Active,,,,,1735697426706.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,hassan hall
5076,John Kelly,RB,,Active,,,,,1753142727987.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,john kelly
11576,Braelon Allen,RB,NYJ,Active,,,,,1784685309795.0,RB,2.0,174.1,134.7,158.3,185.4,52.2,42.2,233.0,57.0,10.0,69.0,,,2.0,,,,,braelon allen
3556,Christian Powell,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,christian powell
8169,Tre Turner,WR,,Active,,,,,1652751045236.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tre turner
6371,Drew Anderson,QB,,Active,,,,,1595791812274.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,drew anderson
13325,Jordan Hudson,WR,DAL,Active,,,,,1777665334449.0,SWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jordan hudson
7596,Elijah Moore,WR,PHI,Active,,,,,1782256824371.0,RWR,5.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,elijah moore
8799,Zaire Mitchell-Paden,TE,NO,Active,,,,,1781656826746.0,TE,3.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,zaire mitchell paden
8146,Garrett Wilson,WR,NYJ,Active,,,,,1785683153959.0,RWR,1.0,40.9,38.4,37.9,51.4,224.9,141.9,16.0,3.0,83.0,1043.0,6.0,,,,,,,garrett wilson
6040,Tyree Jackson,TE,,Active,Questionable,Undisclosed,,,1754165759355.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tyree jackson
8543,Drew Estrada,WR,,Active,,,,,1683235512834.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,drew estrada
5209,Mike Boone,RB,,Active,,,,,1756008944139.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,mike boone
4663,Austin Ekeler,RB,,Active,,,,,1778469604486.0,,,999.0,999.0,999.0,999.0,33.1,24.1,118.0,28.0,9.0,63.0,,,1.0,,,,,austin ekeler
7286,Marvelle Ross,WR,,Inactive,,,,,1599693362265.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,marvelle ross
9511,Keaton Mitchell,RB,LAC,Active,,,,,1785860118655.0,RB,2.0,164.9,148.2,164.9,199.2,96.9,78.9,435.0,88.0,18.0,134.0,1.0,1.0,3.0,,,,,keaton mitchell
943,Kyle Rudolph,TE,,Active,,,,,1693841454292.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kyle rudolph
13311,Chris Bell,WR,MIA,Active,PUP,Knee - ACL,,Surgery,1785917429560.0,LWR,4.0,231.4,202.9,220.7,241.9,91.2,58.2,4.0,1.0,33.0,398.0,3.0,,,,,,,chris bell
7521,Chris Blair,WR,ATL,Active,,,,,1767685510813.0,LWR,5.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,chris blair
5902,Penny Hart,WR,,Inactive,,,,,1696894524939.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,penny hart
7352,Matt Cole,WR,,Active,,,,,1661890551350.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,matt cole
12543,Tahj Brooks,RB,CIN,Active,,,,,1784566245517.0,RB,3.0,999.0,999.0,999.0,999.0,24.4,21.4,132.0,33.0,3.0,22.0,,,1.0,,,,,tahj brooks
7438,Kristian Wilkerson,WR,ATL,Active,,,,,1768335018074.0,SWR,5.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,kristian wilkerson
13299,Nate Boerkircher,TE,JAX,Active,,,,,1783648814954.0,TE,2.0,999.0,999.0,999.0,999.0,27.4,16.4,,,11.0,104.0,1.0,,,,,,,nate boerkircher
8186,Devon Williams,WR,,Active,,,,,1660453854994.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,devon williams
4233,Zane Gonzalez,K,MIA,Active,,,,,1779394849321.0,K,1.0,999.0,999.0,999.0,999.0,60.0,60.0,,,,,,,,,,,,zane gonzalez
11146,Christopher Dunn,K,,Active,,,,,1686866128017.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,christopher dunn
8208,Tyler Badie,RB,DEN,Active,,,,,1778512808501.0,RB,4.0,999.0,999.0,999.0,999.0,8.4,4.4,16.0,4.0,4.0,28.0,,,,,,,,tyler badie
1855,Shaquelle Evans,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,shaquelle evans
1604,Nick Williams,WR,DEN,Active,,,,,1693172141154.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,nick williams
3817,Marcus Tucker,WR,,Inactive,,,,,1539130805966.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,marcus tucker
WAS,Commanders,DEF,WAS,,,,,,,,,999.0,999.0,999.0,999.0,75.0,75.0,,,,,,,,,,,,commanders
8908,Brandon Lewis,WR,,Active,,,,,1660438853208.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,brandon lewis
11586,Blake Corum,RB,LAR,Active,,,,,1786050351364.0,RB,2.0,98.3,68.1,90.8,108.0,135.3,120.3,757.0,172.0,15.0,106.0,,1.0,6.0,,,,,blake corum
11139,Elijah Cooks,WR,CAR,Active,,,,,1785916829252.0,SWR,9.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,elijah cooks
6389,Keenen Brown,TE,,Active,,,,,1571531727711.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,keenen brown
7339,J.J. Koski,WR,,Active,,,,,1693172741549.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,j j koski
8225,Daniel Bellinger,TE,TEN,Active,,,,,1783389617483.0,TE,2.0,999.0,999.0,999.0,999.0,40.1,23.1,,,17.0,171.0,1.0,,,,,,,daniel bellinger
13909,Elijah Tau-Tolliver,RB,BAL,Active,,,,,1777668035564.0,RB,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,elijah tau tolliver
12959,Bryce Pierre,TE,,Inactive,,,,,1786062607554.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,bryce pierre
5938,Lil'Jordan Humphrey,WR,DEN,Active,,,,,1781299232809.0,LWR,6.0,999.0,999.0,999.0,999.0,24.0,16.0,,,8.0,100.0,1.0,,,,,,,lil jordan humphrey
8252,Travell Harris,WR,,Active,,,,,1660758353494.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,travell harris
13619,Marcus Sanders,WR,MIN,Active,,,,,,SWR,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,marcus sanders
4322,Dalton Crossan,RB,,Inactive,,,,,1533942328160.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,dalton crossan
12504,Kaleb Johnson,RB,PIT,Active,,,,,1785511231607.0,RB,4.0,217.5,172.7,200.4,224.7,32.0,27.0,174.0,42.0,5.0,36.0,,,1.0,,,,,kaleb johnson
12079,Treyton Welch,TE,NO,Active,,,,,1767473747258.0,TE,7.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,treyton welch
11925,Terique Owens,WR,,Active,,,,,1756286723986.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,terique owens
7065,Eli Wolf,TE,,Inactive,,,,,1736213106335.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,eli wolf
5950,Nyqwan Murray,WR,,Active,,,,,1567355135511.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,nyqwan murray
3476,Johnny Holton,WR,,Active,,,,,1601930748348.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,johnny holton
12474,Woody Marks,RB,HOU,Active,,,,,1785440122361.0,RB,2.0,141.2,104.9,138.6,148.8,83.8,64.8,351.0,86.0,19.0,137.0,1.0,1.0,2.0,,,,,woody marks
4545,Keith Towbridge,TE,,Active,,,,,1567182058527.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,keith towbridge
5637,Garrett Johnson,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,garrett johnson
2142,Rajion Neal,RB,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,rajion neal
5750,Garrett Hudson,TE,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,garrett hudson
11644,Cody Schrader,RB,DEN,Active,,,,,1769752840766.0,RB,7.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,cody schrader
6465,Thomas Ives,WR,CHI,Inactive,,,,,1629505856455.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,thomas ives
4040,JuJu Smith-Schuster,WR,NYG,Active,,,,,1785995746168.0,SWR,8.0,999.0,999.0,999.0,999.0,31.6,19.6,6.0,1.0,12.0,130.0,1.0,,,,,,,juju smith schuster
8206,Skylar Thompson,QB,BAL,Active,,,,,1777922415895.0,QB,3.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,skylar thompson
7316,Darius Bradwell,RB,,Active,,,,,1660501236960.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,darius bradwell
12171,British Brooks,RB,HOU,Active,Questionable,Hand,,,1785971141540.0,RB,4.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,british brooks
14061,Jeremiah Franklin,TE,MIA,Active,,,,,1785975042151.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jeremiah franklin
11214,Tanner Morgan,QB,,Active,,,,,1699665649882.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tanner morgan
5110,Russell Gage,WR,,Active,,,,,1763604056396.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,russell gage
6363,Michael Walker,WR,,Active,,,,,1633473327914.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,michael walker
3321,Tyreek Hill,WR,,Active,Questionable,Knee - ACL,,Surgery,1784815513985.0,,,174.0,145.9,156.6,171.0,93.7,60.7,5.0,1.0,33.0,422.0,3.0,,,,,,,tyreek hill
8013,Tim Jones,WR,JAX,Active,,,,,1768268725292.0,SWR,6.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tim jones
4571,Blake Jarwin,TE,,Active,,,,,1672184708392.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,blake jarwin
13074,Isaiah Neyor,WR,GB,Active,,,,,1768339218793.0,SWR,7.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,isaiah neyor
12198,Wayne Ruby,WR,,Active,,,,,1721186426831.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,wayne ruby
13415,Haynes King,QB,CAR,Active,,,,,,QB,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,haynes king
6185,Easton Stick,QB,IND,Active,,,,,1780367444393.0,QB,4.0,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,easton stick
12224,David White,WR,,Active,,,,,1753565159996.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,david white
6361,Raphael Leonard,WR,,Active,,,,,1567197955814.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,raphael leonard
4153,Jordan Leggett,TE,,Inactive,,,,,1612323960376.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,jordan leggett
LAC,Chargers,DEF,LAC,,,,,,,,,197.6,192.5,192.5,225.5,86.0,86.0,,,,,,,,,,,,chargers
11081,Cephus Johnson,WR,,Active,,,,,1724624735345.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,cephus johnson
8197,Peyton Hendershot,TE,,Active,,,,,1741821016345.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,peyton hendershot
6664,A.J. Ouellette,RB,,Active,,,,,1564432515445.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,a j ouellette
2216,Mike Evans,WR,SF,Active,Questionable,Quadriceps,,,1785954639219.0,LWR,1.0,57.8,59.5,57.0,73.1,222.2,152.2,,,70.0,1022.0,8.0,,,,,,,mike evans
7562,Tutu Atwell,WR,MIA,Active,,,,,1785869407117.0,RWR,6.0,999.0,999.0,999.0,999.0,33.7,22.7,12.0,2.0,11.0,155.0,1.0,,,,,,,tutu atwell
6959,LeVante Bellamy,RB,,Active,,,,,1643154334844.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,levante bellamy
2674,Paul Browning,WR,,Active,,,,,,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,paul browning
11357,Tyler Adams,WR,,Active,,,,,1693157121693.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tyler adams
7149,Tommy Stevens,TE,NYG,Active,,,,,1641327609095.0,,,999.0,999.0,999.0,999.0,,,,,,,,,,,,,,tommy stevens
