espn_id,full_name,position,pro_team_id,adp,adp_pct_change,pct_owned,pct_started,proj_total_espn_default,proj_rush_att,proj_rush_yds,proj_rush_td,proj_rec,proj_rec_yds,proj_rec_td,proj_pass_att,proj_pass_yds,proj_pass_td,proj_pass_int,proj_fg_made,proj_fg_att,proj_pat_made,nn
5081335,Drew Stevens,K,28,,,,,,,,,,,,,,,,,,,drew stevens
5081338,Kaden Wetjen,WR,23,169.96,0.01,0.11,0.02,,2.143,11.653,0.082,1.632,18.759,0.086,,,,,,,,kaden wetjen
4360438,Brandon Aiyuk,WR,25,171.07,-0.06,5.68,0.11,,,,,,,,,,,,,,,brandon aiyuk
4212989,Dan Arnold,TE,0,,,,,,,,,,,,,,,,,,,dan arnold
2574576,C.J. Uzomah,TE,0,170.02,0.01,0.02,0.01,,,,,,,,,,,,,,,c j uzomah
4245645,Gary Brightwell,RB,4,169.99,-0.01,0.04,0.01,,,,,,,,,,,,,,,gary brightwell
3115255,Brandon Powell,WR,0,170.01,0.01,0.01,0.01,,,,,,,,,,,,,,,brandon powell
3115252,Will Grier,QB,29,,,,,,,,,,,,,,,,,,,will grier
3115251,DeAndre Goolsby,TE,0,,,,,,,,,,,,,,,,,,,deandre goolsby
4278420,Marcus Santos-Silva,TE,0,,,,,,,,,,,,,,,,,,,marcus santos silva
4212884,Alex Armah,RB,0,,,,,,,,,,,,,,,,,,,alex armah
4245661,Lucas Havrisik,K,0,169.99,0.0,0.07,0.03,,,,,,,,,,,,,,,lucas havrisik
2574591,Nick Boyle,TE,0,,,,,,,,,,,,,,,,,,,nick boyle
4032749,Aaron Parker,WR,0,,,,,,,,,,,,,,,,,,,aaron parker
2574545,Quan Bray,WR,0,,,,,,,,,,,,,,,,,,,quan bray
3066074,Chad Hansen,WR,0,,,,,,,,,,,,,,,,,,,chad hansen
4212909,David Moore,WR,29,169.98,0.0,0.07,0.01,,,,,,,,,,,,,,,david moore
4917427,Tanner Koziol,TE,30,169.99,0.0,0.07,0.01,,,,,3.907,36.633,0.278,,,,,,,,tanner koziol
2287,Sammy Morris,RB,0,,,,,,,,,,,,,,,,,,,sammy morris
3918043,Jared Rice,TE,24,,,,,,,,,,,,,,,,,,,jared rice
2574549,Sammie Coates,WR,0,,,,,,,,,,,,,,,,,,,sammie coates
2300,Neil Rackers,K,0,,,,,,,,,,,,,,,,,,,neil rackers
3049698,Anthony Firkser,TE,8,170.01,0.01,0.02,0.01,,,,,,,,,,,,,,,anthony firkser
5081432,Antonio Williams,WR,28,170.54,-0.03,6.41,0.22,,4.082,22.312,0.201,40.482,519.006,3.182,,,,,,,,antonio williams
3115315,Duke Williams,WR,0,,,,,,,,,,,,,,,,,,,duke williams
3115314,Cam Sims,WR,0,,,,,,,,,,,,,,,,,,,cam sims
3066158,Tarik Cohen,RB,20,,,,,,,,,,,,,,,,,,,tarik cohen
2330,Tom Brady,QB,27,,,,,,,,,,,,,,,,,,,tom brady
3115330,Josh Malone,WR,0,,,,,,,,,,,,,,,,,,,josh malone
3115328,Jalen Hurd,WR,17,,,,,,,,,,,,,,,,,,,jalen hurd
4573559,Vincent Testaverde,QB,27,,,,,,,,,,,,,,,,,,,vincent testaverde
4360564,TaMerik Williams,RB,0,,,,,,,,,,,,,,,,,,,tamerik williams
4360569,Jordan Mason,RB,16,156.75,-0.64,53.36,1.68,,161.976,749.321,5.435,13.401,83.381,0.336,,,,,,,,jordan mason
2361,Brian Jennings,TE,0,,,,,,,,,,,,,,,,,,,brian jennings
3115306,Josh Reynolds,WR,0,170.01,0.01,0.02,0.01,,,,,,,,,,,,,,,josh reynolds
3066147,Jawill Davis,WR,9,,,,,,,,,,,,,,,,,,,jawill davis
4360575,Malachi Carter,WR,0,,,,,,,,,,,,,,,,,,,malachi carter
2574630,Jeff Driskel,QB,0,170.01,0.02,0.03,0.0,,,,,,,,,,,,,,,jeff driskel
3115293,Kyle Allen,QB,2,169.93,0.03,0.14,0.02,,1.058,2.929,0.042,,,,21.963,138.04,0.918,0.705,,,,kyle allen
5097854,Lance Mason,TE,0,,,,,,,,,,,,,,,,,,,lance mason
5081368,Squirrel White,WR,3,,,,,,,,,,,,,,,,,,,squirrel white
3115378,Russell Gage Jr.,WR,0,170.02,0.01,0.01,0.0,,,,,,,,,,,,,,,russell gage
3115375,Darrel Williams,RB,0,,,,,,,,,,,,,,,,,,,darrel williams
4819215,Josh Kattus,TE,4,,,,,,,,,,,,,,,,,,,josh kattus
3115394,DJ Chark,WR,0,170.01,0.01,0.02,0.01,,,,,,,,,,,,,,,dj chark
4819231,Kaleb Johnson,RB,23,170.03,-0.02,0.79,0.08,,8.57,35.828,0.217,,,,,,,,,,,kaleb johnson
3115349,Jakob Johnson,RB,0,169.99,0.02,0.02,0.01,,,,,,,,,,,,,,,jakob johnson
5081397,Dylan Sampson,RB,5,170.89,0.08,4.75,0.38,,54.517,227.489,1.036,29.556,206.637,1.206,,,,,,,,dylan sampson
4360506,Monte Pottebaum,RB,23,,,,,,,,,,,,,,,,,,,monte pottebaum
2476373,Jerome Cunningham,TE,0,,,,,,,,,,,,,,,,,,,jerome cunningham
4262205,Cade Brewer,TE,0,,,,,,,,,,,,,,,,,,,cade brewer
3115366,Malachi Dupre,WR,24,,,,,,,,,,,,,,,,,,,malachi dupre
3115365,Trey Quinn,WR,0,,,,,,,,,,,,,,,,,,,trey quinn
3115364,Leonard Fournette,RB,0,,,,,,,,,,,,,,,,,,,leonard fournette
3115360,Ethan Wolf,TE,0,,,,,,,,,,,,,,,,,,,ethan wolf
3115359,Daniel Helm,TE,0,,,,,,,,,,,,,,,,,,,daniel helm
4360516,Tyrone Tracy Jr.,RB,19,167.34,0.07,12.98,0.83,,111.304,473.54,1.611,15.996,116.78,0.557,,,,,,,,tyrone tracy
2440,Billy Volek,QB,0,,,,,,,,,,,,,,,,,,,billy volek
2442,Justin Snow,TE,0,,,,,,,,,,,,,,,,,,,justin snow
3115443,Cody Hollister,WR,0,,,,,,,,,,,,,,,,,,,cody hollister
3049899,Younghoe Koo,K,0,169.72,0.01,0.29,0.17,,,,,,,,,,,,,,,younghoe koo
3049916,Matt Breida,RB,0,,,,,,,,,,,,,,,,,,,matt breida
4360689,Tyler Shough,QB,18,154.36,-0.25,42.42,4.48,,65.586,284.696,4.296,,,,547.966,3890.96,20.406,11.114,,,,tyler shough
4360691,Travis Dye,RB,0,,,,,,,,,,,,,,,,,,,travis dye
3049872,Kyle Lauletta,QB,0,,,,,,,,,,,,,,,,,,,kyle lauletta
4360698,Joe Milton III,QB,6,169.9,0.0,0.28,0.02,,,,,,,,,,,,,,,joe milton
2489,Rian Lindell,K,27,,,,,,,,,,,,,,,,,,,rian lindell
4573697,Mason Tipton,WR,18,169.99,0.0,0.06,0.01,,,,,,,,,,,,,,,mason tipton
4360705,Jack Colletto,RB,0,,,,,,,,,,,,,,,,,,,jack colletto
3049891,Brian Brown,WR,8,,,,,,,,,,,,,,,,,,,brian brown
4688380,Cam Ward,QB,10,167.4,-0.02,9.65,0.97,,46.551,200.383,2.028,,,,558.268,3754.026,16.423,10.286,,,,cam ward
4049301,Anthony Johnson,WR,0,,,,,,,,,,,,,,,,,,,anthony johnson
4573699,Jackson Hawes,TE,2,169.94,-0.01,0.12,0.02,,,,,11.096,110.172,0.893,,,,,,,,jackson hawes
4049294,Antonio Nunn,WR,0,,,,,,,,,,,,,,,,,,,antonio nunn
3705353,Rodney Anderson,RB,0,,,,,,,,,,,,,,,,,,,rodney anderson
5278091,Jordan Petaia,TE,0,,,,,,,,,,,,,,,,,,,jordan petaia
3918323,Joseph Parker,WR,10,,,,,,,,,,,,,,,,,,,joseph parker
5081508,Eli Heidenreich,RB,23,169.96,0.0,0.35,0.03,,,,,,,,,,,,,,,eli heidenreich
3049987,Darius Victor,RB,22,,,,,,,,,,,,,,,,,,,darius victor
4049391,Josh Hokit,RB,0,,,,,,,,,,,,,,,,,,,josh hokit
5278103,Taylor Elgersma,QB,0,,,,,,,,,,,,,,,,,,,taylor elgersma
4262315,Pete Guerriero,RB,0,,,,,,,,,,,,,,,,,,,pete guerriero
2548,Jay Feely,K,0,,,,,,,,,,,,,,,,,,,jay feely
2549,Mike Vick,QB,23,,,,,,,,,,,,,,,,,,,mike vick
2574808,Robbie Chosen,WR,0,170.02,0.01,0.02,0.01,,,,,,,,,,,,,,,robbie chosen
2553,LaDainian Tomlinson,RB,0,,,,,,,,,,,,,,,,,,,ladainian tomlinson
4360637,Jeshaun Jones,WR,16,169.98,0.0,0.05,0.01,,,,,,,,,,,,,,,jeshaun jones
4360635,Chig Okonkwo,TE,28,168.48,0.0,8.71,1.54,,,,,53.389,551.303,2.193,,,,,,,,chig okonkwo
3918298,Josh Allen,QB,2,22.56,0.02,99.8,97.17,709.3591421,116.367,579.454,12.429,,,,508.907,3945.07,26.215,11.573,,,,josh allen
2564,Santana Moss,WR,28,,,,,,,,,,,,,,,,,,,santana moss
4360644,Daniel Arias,WR,0,,,,,,,,,,,,,,,,,,,daniel arias
4360649,Dimitri Stanley,WR,0,,,,,,,,,,,,,,,,,,,dimitri stanley
5392987,Reginald Virgil,WR,22,,,,,,,,,,,,,,,,,,,reginald virgil
5392988,Harrison Wallace,WR,22,,,,,,,,,,,,,,,,,,,harrison wallace
2578,Reggie Wayne,WR,0,,,,,,,,,,,,,,,,,,,reggie wayne
2579,Todd Heap,TE,0,,,,,,,,,,,,,,,,,,,todd heap
2580,Drew Brees,QB,18,,,,,,,,,,,,,,,,,,,drew brees
2583,Alge Crumpler,TE,0,,,,,,,,,,,,,,,,,,,alge crumpler
4426330,Jerrion Ealy,RB,0,,,,,,,,,,,,,,,,,,,jerrion ealy
2584,Chad Johnson,WR,0,,,,,,,,,,,,,,,,,,,chad johnson
4360794,Henry Pearson,TE,0,170.0,-0.01,0.01,0.0,,,,,,,,,,,,,,,henry pearson
4360797,Tutu Atwell,WR,15,169.97,0.01,0.34,0.07,,2.147,11.337,0.064,20.367,291.663,0.445,,,,,,,,tutu atwell
4426338,Bo Nix,QB,7,91.73,0.1,86.94,27.81,11.12935916,82.266,355.61,3.944,,,,564.736,3873.118,26.386,11.129,,,,bo nix
4360802,Javian Hawkins,RB,0,,,,,,,,,,,,,,,,,,,javian hawkins
4360799,Jordan Travis,QB,0,169.96,0.0,0.04,0.01,,,,,,,,,,,,,,,jordan travis
4426335,Graham Mertz,QB,34,169.98,0.01,0.02,0.01,,,,,,,,,,,,,,,graham mertz
4360805,Hassan Hall,RB,0,,,,,,,,,,,,,,,,,,,hassan hall
4360803,Marcus Riley,WR,0,,,,,,,,,,,,,,,,,,,marcus riley
4426339,Spencer Rattler,QB,18,169.96,0.01,0.15,0.02,,1.336,7.142,0.023,,,,22.941,153.633,0.806,0.512,,,,spencer rattler
2574918,Tommylee Lewis,WR,0,,,,,,,,,,,,,,,,,,,tommylee lewis
2600,Chris Chambers,WR,0,,,,,,,,,,,,,,,,,,,chris chambers
4426348,Jayden Daniels,QB,28,51.78,0.18,98.52,83.6,435.58909233,130.957,669.773,5.118,,,,520.256,3854.142,22.361,9.907,,,,jayden daniels
4426354,George Pickens,WR,6,28.16,-0.04,99.55,92.68,,,,,79.947,1114.204,8.152,,,,,,,,george pickens
4360818,Tyler Harrell,WR,0,,,,,,,,,,,,,,,,,,,tyler harrell
4426364,Baylor Cupp,TE,0,169.97,0.0,0.02,0.01,,,,,,,,,,,,,,,baylor cupp
2622,Steve Smith Sr.,WR,33,,,,,,,,,,,,,,,,,,,steve smith
4426370,Jadon Haselwood,WR,0,,,,,,,,,,,,,,,,,,,jadon haselwood
3050022,Charles Kanoff,QB,22,,,,,,,,,,,,,,,,,,,charles kanoff
4426367,Austin Stogner,TE,0,,,,,,,,,,,,,,,,,,,austin stogner
4688418,Michael Briscoe,WR,16,,,,,,,,,,,,,,,,,,,michael briscoe
2658,Sage Rosenfels,QB,0,,,,,,,,,,,,,,,,,,,sage rosenfels
4360739,Simi Fehoko,WR,22,169.98,0.0,0.02,0.01,,,,,,,,,,,,,,,simi fehoko
2664,Moran Norris,RB,0,,,,,,,,,,,,,,,,,,,moran norris
2670,Correll Buckhalter,RB,0,,,,,,,,,,,,,,,,,,,correll buckhalter
2678,Brandon Manumaleuna,TE,0,,,,,,,,,,,,,,,,,,,brandon manumaleuna
4360761,Michael Wilson,WR,22,104.14,-0.34,83.98,5.74,,,,,70.609,860.774,3.415,,,,,,,,michael wilson
2574931,Tim Semisch,TE,7,,,,,,,,,,,,,,,,,,,tim semisch
4360765,Camerun Peoples,RB,0,,,,,,,,,,,,,,,,,,,camerun peoples
4360763,Brycen Tremayne,WR,29,169.99,0.01,0.04,0.01,,,,,3.29,36.542,0.173,,,,,,,,brycen tremayne
4426310,Josh Caldwell,RB,3,,,,,,,,,,,,,,,,,,,josh caldwell
2696,Tony Stewart,TE,0,,,,,,,,,,,,,,,,,,,tony stewart
4426444,Connor Bazelak,QB,27,,,,,,,,,,,,,,,,,,,connor bazelak
2704,A.J. Feeley,QB,0,,,,,,,,,,,,,,,,,,,a j feeley
4590292,Thomas Fidone II,TE,19,169.99,0.0,0.02,0.01,,,,,,,,,,,,,,,thomas fidone
4688595,Kevorian Barnes,RB,19,,,,,,,,,,,,,,,,,,,kevorian barnes
2718,Cedrick Wilson,WR,8,,,,,,,,,,,,,,,,,,,cedrick wilson
4360932,DeAndre Torrey,RB,0,,,,,,,,,,,,,,,,,,,deandre torrey
4246250,Brian Burt,WR,13,,,,,,,,,,,,,,,,,,,brian burt
4360936,Zack Annexstad,QB,0,,,,,,,,,,,,,,,,,,,zack annexstad
3050138,Austin Duke,WR,29,,,,,,,,,,,,,,,,,,,austin duke
4360939,Rashod Bateman,WR,33,170.84,0.13,4.39,0.33,,,,,37.7,614.918,3.973,,,,,,,,rashod bateman
4426475,Tyrion Davis-Price,RB,0,169.99,0.01,0.01,0.0,,,,,,,,,,,,,,,tyrion davis price
4426479,Cornelius Johnson,WR,33,169.99,0.0,0.03,0.0,,,,,,,,,,,,,,,cornelius johnson
4606713,Brandon Hayes,WR,21,,,,,,,,,,,,,,,,,,,brandon hayes
4426485,Jonathan Mingo,WR,6,169.92,0.01,0.12,0.02,,,,,2.871,40.614,0.25,,,,,,,,jonathan mingo
4426484,Marcus Major Jr.,RB,0,,,,,,,,,,,,,,,,,,,marcus major
2968204,Cole Hikutini,TE,0,,,,,,,,,,,,,,,,,,,cole hikutini
2747,David Martin,TE,0,,,,,,,,,,,,,,,,,,,david martin
4426494,John Rhys Plumlee,QB,0,,,,,,,,,,,,,,,,,,,john rhys plumlee
2753,T.J. Houshmandzadeh,WR,0,,,,,,,,,,,,,,,,,,,t j houshmandzadeh
4426496,Cade Stover,TE,34,169.97,0.0,0.12,0.04,,4.204,9.634,0.103,15.469,134.11,0.74,,,,,,,,cade stover
4426502,Drake London,WR,1,19.02,-0.05,99.48,96.15,219.56116102,,,,101.958,1248.626,7.288,,,,,,,,drake london
2968226,De'Angelo Henderson,RB,0,,,,,,,,,,,,,,,,,,,de angelo henderson
2509475,DiAndre Campbell,WR,25,,,,,,,,,,,,,,,,,,,diandre campbell
4360967,Brevyn Spann-Ford,TE,6,169.95,-0.01,0.11,0.02,,,,,3.873,36.783,0.329,,,,,,,,brevyn spann ford
4426504,Milton Wright,WR,0,,,,,,,,,,,,,,,,,,,milton wright
2767,Chris Taylor,RB,0,,,,,,,,,,,,,,,,,,,chris taylor
4426386,Roschon Johnson,RB,3,169.94,0.01,0.17,0.02,,,,,,,,,,,,,,,roschon johnson
4426385,Zach Charbonnet,RB,26,149.08,0.08,64.61,1.01,,136.596,555.061,6.864,20.331,145.062,0.443,,,,,,,,zach charbonnet
4426388,Jameson Williams,WR,8,66.98,-0.24,93.66,47.03,,6.964,45.091,0.589,64.194,1028.977,5.697,,,,,,,,jameson williams
4573845,Devron Harper,WR,0,,,,,,,,,,,,,,,,,,,devron harper
4426399,Ramel Keyton,WR,0,169.99,0.0,0.01,0.0,,,,,,,,,,,,,,,ramel keyton
4688552,Keleki Latu,TE,2,169.99,0.0,0.01,0.0,,,,,,,,,,,,,,,keleki latu
4426407,Trey Palmer,WR,18,169.98,0.0,0.03,0.01,,,,,,,,,,,,,,,trey palmer
5278396,Sam Pitz,TE,0,,,,,,,,,,,,,,,,,,,sam pitz
2968282,Connor Davis,TE,0,,,,,,,,,,,,,,,,,,,connor davis
4426426,Joseph Ngata,WR,0,170.0,0.0,0.01,0.0,,,,,,,,,,,,,,,joseph ngata
4360900,Jason Bean,QB,0,,,,,,,,,,,,,,,,,,,jason bean
4361050,Isaiah Likely,TE,19,128.7,-0.13,81.1,21.55,,,,,63.731,684.435,4.154,,,,,,,,isaiah likely
3918639,Gerald Everett,TE,0,170.0,0.0,0.02,0.0,,,,,,,,,,,,,,,gerald everett
3672867,Jerome Washington,TE,22,,,,,,,,,,,,,,,,,,,jerome washington
3935018,Ahmad Wagner,WR,0,,,,,,,,,,,,,,,,,,,ahmad wagner
4361074,CJ Worton,WR,1,,,,,,,,,,,,,,,,,,,cj worton
4361088,Colson Yankoff,TE,28,169.99,-0.01,0.03,0.01,,,,,,,,,,,,,,,colson yankoff
5393270,Grant Finley,RB,19,,,,,,,,,,,,,,,,,,,grant finley
4361091,Jacob Sirmon,QB,0,,,,,,,,,,,,,,,,,,,jacob sirmon
5065495,Kaden Davis,WR,3,169.99,-0.01,0.02,0.01,,,,,,,,,,,,,,,kaden davis
2893,Dominic Rhodes,RB,0,,,,,,,,,,,,,,,,,,,dominic rhodes
4360972,Sean Ryan,WR,0,,,,,,,,,,,,,,,,,,,sean ryan
2575214,Josh Woodrum,QB,0,,,,,,,,,,,,,,,,,,,josh woodrum
3935107,Anthony Manzo-Lewis,RB,24,,,,,,,,,,,,,,,,,,,anthony manzo lewis
4360978,David Martin-Robinson,TE,10,170.0,0.0,0.01,0.0,,,,,,,,,,,,,,,david martin robinson
4360979,Jose Barbon,WR,0,,,,,,,,,,,,,,,,,,,jose barbon
4426515,Puka Nacua,WR,14,3.72,-0.06,99.83,99.49,356.56922112,15.921,105.688,1.181,122.965,1589.932,9.754,,,,,,,,puka nacua
3115913,Geronimo Allison,WR,0,,,,,,,,,,,,,,,,,,,geronimo allison
4426530,Kay'Ron Lynch-Adams,RB,0,,,,,,,,,,,,,,,,,,,kay ron lynch adams
4426528,Ife Adeyi,WR,0,,,,,,,,,,,,,,,,,,,ife adeyi
4426535,Theo Wease Jr.,WR,15,170.0,0.0,0.04,0.01,,,,,,,,,,,,,,,theo wease
4361008,Cole Fotheringham,TE,0,,,,,,,,,,,,,,,,,,,cole fotheringham
4426553,Davis Allen,TE,14,169.98,0.0,0.05,0.02,,,,,7.821,73.624,0.741,,,,,,,,davis allen
4361016,Siaosi Mariner,WR,0,,,,,,,,,,,,,,,,,,,siaosi mariner
4049750,Rico Bussey,WR,0,,,,,,,,,,,,,,,,,,,rico bussey
4361029,Jaivon Heiligh,WR,0,,,,,,,,,,,,,,,,,,,jaivon heiligh
3951441,Codey McElroy,TE,0,,,,,,,,,,,,,,,,,,,codey mcelroy
4361027,Thomas Yassmin,TE,9,,,,,,,,,,,,,,,,,,,thomas yassmin
4885466,Jeff Caldwell,WR,12,,,,,,,,,,,,,,,,,,,jeff caldwell
4361182,Adrian Martinez,QB,25,169.98,0.01,0.02,0.01,,,,,,,,,,,,,,,adrian martinez
3115966,Wilton Speight,QB,25,,,,,,,,,,,,,,,,,,,wilton speight
3115928,Malik Turner,WR,25,170.0,0.02,0.03,0.01,,,,,,,,,,,,,,,malik turner
4262900,Daylen Baldwin,WR,0,,,,,,,,,,,,,,,,,,,daylen baldwin
4262921,Justin Jefferson,WR,16,12.07,-0.05,99.78,98.86,293.7069773,2.025,10.629,0.098,110.728,1375.593,7.37,,,,,,,,justin jefferson
3050487,Anthony Miller,WR,0,170.0,0.01,0.02,0.01,,,,,,,,,,,,,,,anthony miller
4361100,Jack Westover,RB,17,169.98,0.0,0.03,0.01,,,,,,,,,,,,,,,jack westover
3050481,Tanner Hudson,TE,4,170.0,0.01,0.05,0.02,,,,,13.059,110.245,0.886,,,,,,,,tanner hudson
5081999,CJ Donaldson,RB,18,,,,,,,,,,,,,,,,,,,cj donaldson
3050478,Jake Elliott,K,21,168.67,0.12,7.15,4.84,,,,,,,,,,,,27.137,32.5,42.405,jake elliott
4361112,Devin Culp,TE,27,170.0,0.0,0.03,0.01,,,,,,,,,,,,,,,devin culp
5081997,Cortez Braham Jr.,WR,33,,,,,,,,,,,,,,,,,,,cortez braham
4426658,Noah Cain,RB,0,,,,,,,,,,,,,,,,,,,noah cain
4066292,Mark Vital,TE,0,,,,,,,,,,,,,,,,,,,mark vital
4688813,Josh Downs,WR,11,122.62,0.29,77.83,2.61,,2.097,10.767,0.087,78.833,760.233,2.874,,,,,,,,josh downs
4361142,Max Borghi,RB,0,,,,,,,,,,,,,,,,,,,max borghi
3115981,Ian Bunting,TE,0,,,,,,,,,,,,,,,,,,,ian bunting
4426689,Ulysses Bentley IV,RB,11,169.96,0.01,0.05,0.02,,,,,,,,,,,,,,,ulysses bentley
4426692,Luke Benson,TE,0,,,,,,,,,,,,,,,,,,,luke benson
2591718,Marken Michel,WR,0,,,,,,,,,,,,,,,,,,,marken michel
4361159,Greg Bell,RB,0,,,,,,,,,,,,,,,,,,,greg bell
4426696,Micah Bernard,RB,0,,,,,,,,,,,,,,,,,,,micah bernard
4590532,Silas Bolden,WR,0,,,,,,,,,,,,,,,,,,,silas bolden
4688835,Roman Hemby,RB,13,,,,,,,,,,,,,,,,,,,roman hemby
2575408,Rob Kelley,RB,0,,,,,,,,,,,,,,,,,,,rob kelley
2575416,Xavier Rush,WR,0,,,,,,,,,,,,,,,,,,,xavier rush
4361307,Trey McBride,TE,22,19.33,-0.1,99.75,99.15,442.10129725,,,,107.849,1023.929,5.362,,,,,,,,trey mcbride
4426844,Elijah Higgins,TE,22,169.93,0.01,0.17,0.04,,,,,20.908,182.191,0.683,,,,,,,,elijah higgins
4426857,Oscar Cardenas,TE,0,,,,,,,,,,,,,,,,,,,oscar cardenas
4361332,Shedrick Jackson,WR,13,169.99,0.0,0.02,0.0,,,,,,,,,,,,,,,shedrick jackson
2575381,Keyarris Garrett,WR,0,,,,,,,,,,,,,,,,,,,keyarris garrett
3116074,Rodney Smith,RB,0,,,,,,,,,,,,,,,,,,,rodney smith
4426875,Sam Howell,QB,6,169.96,0.0,0.08,0.01,,1.288,6.959,0.075,,,,22.004,144.75,1.046,0.722,,,,sam howell
4361354,Master Teague,RB,0,,,,,,,,,,,,,,,,,,,master teague
4361351,Jaelen Gill,WR,0,,,,,,,,,,,,,,,,,,,jaelen gill
3148929,Sammis Reyes,TE,0,,,,,,,,,,,,,,,,,,,sammis reyes
3116144,Clayton Thorson,QB,0,,,,,,,,,,,,,,,,,,,clayton thorson
4869132,Reggie Virgil,WR,22,169.96,0.01,0.08,0.01,,,,,3.363,39.274,0.143,,,,,,,,reggie virgil
3116165,Chris Godwin Jr.,WR,27,145.5,-0.6,77.31,3.6,,,,,60.402,701.449,4.571,,,,,,,,chris godwin
3116164,Mike Gesicki,TE,4,170.74,0.1,2.35,0.44,,,,,40.142,393.532,4.601,,,,,,,,mike gesicki
3722362,Brett Rypien,QB,0,170.01,0.01,0.02,0.01,,,,,,,,,,,,,,,brett rypien
3116158,Jason Cabinda,RB,0,,,,,,,,,,,,,,,,,,,jason cabinda
5082142,Noah Short,WR,0,,,,,,,,,,,,,,,,,,,noah short
3116155,Saeed Blacknall,WR,0,,,,,,,,,,,,,,,,,,,saeed blacknall
4361259,Zach Wilson,QB,18,169.96,0.0,0.07,0.02,,,,,,,,,,,,,,,zach wilson
4426800,Ahmarean Brown,WR,0,,,,,,,,,,,,,,,,,,,ahmarean brown
2575435,Chris Briggs,WR,11,,,,,,,,,,,,,,,,,,,chris briggs
4361264,Isaiah Bowser,RB,0,,,,,,,,,,,,,,,,,,,isaiah bowser
3116136,Justin Jackson,RB,8,,,,,,,,,,,,,,,,,,,justin jackson
3116132,Garrett Dickerson,TE,0,,,,,,,,,,,,,,,,,,,garrett dickerson
4361426,Justin Shorter,WR,13,169.99,0.0,0.02,0.0,,,,,,,,,,,,,,,justin shorter
4689114,Jaxson Dart,QB,19,75.13,-0.23,93.58,74.99,305.22505282,100.78,553.174,6.624,,,,503.843,3689.696,20.896,10.157,,,,jaxson dart
4361432,Romeo Doubs,WR,17,150.36,-0.29,67.42,2.24,,,,,56.017,714.405,5.616,,,,,,,,romeo doubs
2575553,Kenneth Farrow,RB,0,,,,,,,,,,,,,,,,,,,kenneth farrow
4361438,Cole Turner,TE,15,169.99,0.01,0.02,0.01,,,,,,,,,,,,,,,cole turner
4361435,Carson Strong,QB,0,,,,,,,,,,,,,,,,,,,carson strong
4361444,Toa Taua,RB,0,,,,,,,,,,,,,,,,,,,toa taua
4426990,Jalen Moreno-Cropper,WR,18,170.0,0.0,0.01,0.01,,,,,,,,,,,,,,,jalen moreno cropper
3116182,DeAndre Thompkins,WR,0,,,,,,,,,,,,,,,,,,,deandre thompkins
3116172,Trace McSorley,QB,0,,,,,,,,,,,,,,,,,,,trace mcsorley
3050661,Bryant Mitchell,WR,0,,,,,,,,,,,,,,,,,,,bryant mitchell
3116195,Cole Herdman,TE,0,,,,,,,,,,,,,,,,,,,cole herdman
3116188,David Blough,QB,0,,,,,,,,,,,,,,,,,,,david blough
4426893,Joshua Cephus,WR,0,169.99,0.0,0.01,0.0,,,,,,,,,,,,,,,joshua cephus
4426891,Isaiah Spiller,RB,0,,,,,,,,,,,,,,,,,,,isaiah spiller
4246674,Mik'Quan Deane,TE,5,,,,,,,,,,,,,,,,,,,mik quan deane
4361370,Chris Olave,WR,18,35.23,-0.14,98.33,87.12,,,,,90.498,1162.597,6.442,,,,,,,,chris olave
3919104,Kerrith Whyte,RB,0,,,,,,,,,,,,,,,,,,,kerrith whyte
4361372,Jeremy Ruckert,TE,20,169.96,-0.01,0.08,0.02,,,,,12.417,95.618,0.53,,,,,,,,jeremy ruckert
5082269,Dean Connors,RB,14,,,,,,,,,,,,,,,,,,,dean connors
5082289,Kelly Akharaiyi,WR,0,,,,,,,,,,,,,,,,,,,kelly akharaiyi
4689090,Brandon Frazier,TE,0,,,,,,,,,,,,,,,,,,,brandon frazier
4361409,Jahan Dotson,WR,1,170.15,-0.03,0.52,0.08,,,,,28.723,358.184,1.847,,,,,,,,jahan dotson
4361411,Pat Freiermuth,TE,23,168.93,0.06,7.94,1.7,,,,,59.883,600.885,2.785,,,,,,,,pat freiermuth
4426948,Luke McCaffrey,WR,28,169.92,0.02,0.36,0.07,,,,,17.456,200.739,1.168,,,,,,,,luke mccaffrey
4361417,Zack Kuntz,TE,6,169.98,0.0,0.02,0.01,,,,,,,,,,,,,,,zack kuntz
4361418,Will Levis,QB,10,169.98,0.0,0.08,0.02,,,,,,,,,,,,,,,will levis
4869461,Trey Smack,K,9,169.62,0.07,5.19,3.95,,,,,,,,,,,,29.784,35.391,41.324,trey smack
5033305,Anthony Turner,WR,0,,,,,,,,,,,,,,,,,,,anthony turner
2575660,Garrett Grayson,QB,7,,,,,,,,,,,,,,,,,,,garrett grayson
4361556,Aron Cruickshank,WR,0,,,,,,,,,,,,,,,,,,,aron cruickshank
4427095,DeMario Douglas,WR,17,169.93,-0.01,0.49,0.07,,4.133,21.39,0.154,22.732,271.059,1.502,,,,,,,,demario douglas
2985288,Marquez Williams,RB,0,,,,,,,,,,,,,,,,,,,marquez williams
3050824,Justice Liggins,WR,24,,,,,,,,,,,,,,,,,,,justice liggins
4427105,Max Duggan,QB,0,169.96,0.01,0.02,0.01,,,,,,,,,,,,,,,max duggan
