source,full_name,position,pass_yds,pass_td,pass_int,pass_att,rush_yds,rush_td,rush_att,rec,rec_yds,rec_td,fumbles_lost,pts_scoring_config,key,adp_espn,adp_sleeper,season,archived_at
espn,Will Kacmarek,TE,,,,,,,,18.12,174.637,0.755,,40.1137,will kacmarek,170.0,,2026,2026-07-28
espn,Tyrod Taylor,QB,136.048,0.854,0.515,19.973,12.361,0.069,2.263,,,,,11.186020000000001,tyrod taylor,170.0,,2026,2026-07-28
espn,Hollywood Brown,WR,,,,,,,,18.61,233.031,1.515,,51.0031,marquise brown,170.0,,2026,2026-07-28
espn,CeeDee Lamb,WR,,,,,12.585,0.105,2.211,104.086,1381.306,8.556,,295.4411,ceedee lamb,10.6,10.6,2026,2026-07-28
espn,Chuba Hubbard,RB,,,,,797.395,4.311,198.476,40.847,301.739,1.49,,185.56640000000002,chuba hubbard,100.8,74.9,2026,2026-07-28
espn,Jordyn Tyson,WR,,,,,,,,67.473,917.363,4.981,,189.0953,jordyn tyson,95.5,69.0,2026,2026-07-28
espn,Dawson Knox,TE,,,,,,,,24.952,265.098,2.771,,68.0878,dawson knox,169.9,,2026,2026-07-28
espn,Van Jefferson,WR,,,,,,,,27.966,357.718,1.93,,75.3178,van jefferson,170.0,,2026,2026-07-28
espn,Rhamondre Stevenson,RB,,,,,721.692,6.586,169.469,38.283,313.325,1.855,,192.43070000000003,rhamondre stevenson,109.2,82.7,2026,2026-07-28
espn,Drew Sample,TE,,,,,,,,17.276,146.168,1.151,,38.7988,drew sample,170.0,,2026,2026-07-28
espn,Payne Durham,TE,,,,,,,,7.231,70.52,0.629,,18.057,payne durham,170.0,,2026,2026-07-28
espn,Jerry Jeudy,WR,,,,,,,,51.388,709.497,2.702,,138.54969999999997,jerry jeudy,163.8,173.5,2026,2026-07-28
espn,Mac Jones,QB,145.701,0.945,0.563,22.362,2.223,0.014,0.947,,,,,10.67834,mac jones,170.0,,2026,2026-07-28
espn,Brian Robinson Jr.,RB,,,,,559.866,3.665,134.529,8.735,59.151,0.29,,94.3667,brian robinson,168.8,123.8,2026,2026-07-28
espn,Tyrell Shavers,WR,,,,,,,,4.028,52.169,0.296,,11.0209,tyrell shavers,170.0,,2026,2026-07-28
espn,DeVonta Smith,WR,,,,,,,,90.344,1129.056,6.0,,239.2496,devonta smith,37.6,44.9,2026,2026-07-28
espn,Tua Tagovailoa,QB,2168.785,10.358,7.955,301.887,43.84,0.26,15.883,,,,,138.9334,tua tagovailoa,170.7,236.5,2026,2026-07-28
espn,Kendrick Bourne,WR,,,,,,,,22.732,239.701,0.667,,50.704100000000004,kendrick bourne,170.0,,2026,2026-07-28
espn,Nico Collins,WR,,,,,11.798,0.082,2.102,86.422,1212.62,6.75,,249.8558,nico collins,26.5,21.1,2026,2026-07-28
espn,Keon Coleman,WR,,,,,,,,19.405,265.989,2.249,,59.4979,keon coleman,170.1,234.8,2026,2026-07-28
espn,Isaiah Williams,WR,,,,,12.697,0.105,2.172,3.765,35.808,0.136,,10.0615,isaiah williams,170.0,,2026,2026-07-28
espn,Jordan Whittington,WR,,,,,12.094,0.117,2.274,15.02,171.867,1.223,,41.4561,jordan whittington,169.9,,2026,2026-07-28
espn,Tommy Tremble,TE,,,,,,,,25.559,250.147,1.904,,61.9977,tommy tremble,170.0,,2026,2026-07-28
espn,Devaughn Vele,WR,,,,,,,,25.138,257.501,1.669,,60.902100000000004,devaughn vele,171.0,239.8,2026,2026-07-28
espn,Wan'Dale Robinson,WR,,,,,22.42,0.149,4.053,78.859,817.448,1.909,,175.1938,wan dale robinson,112.3,103.0,2026,2026-07-28
espn,Malik Washington,WR,,,,,77.465,0.434,12.883,41.027,432.072,1.569,,103.9987,malik washington,170.2,,2026,2026-07-28
espn,Ian Thomas,TE,,,,,,,,3.786,35.94,0.151,,8.286,ian thomas,170.0,,2026,2026-07-28
espn,Charlie Smyth,K,,,,,,,,,,,,31.35,charlie smyth,,,2026,2026-07-28
espn,Kirk Cousins,QB,832.655,4.163,2.672,118.089,11.102,0.258,5.723,,,,,55.5984,kirk cousins,170.0,,2026,2026-07-28
espn,Garrett Wilson,WR,,,,,10.775,0.093,2.172,103.487,1211.58,5.315,,258.1705,garrett wilson,35.3,40.9,2026,2026-07-28
espn,Ben Sims,TE,,,,,,,,6.973,65.359,0.328,,15.4769,ben sims,170.0,,2026,2026-07-28
espn,Connor Heyward,RB,,,,,17.554,0.121,4.183,3.951,28.925,0.159,,10.2789,connor heyward,,,2026,2026-07-28
espn,J.K. Dobbins,RB,,,,,993.155,6.753,212.616,17.113,104.746,0.661,,171.38710000000003,j k dobbins,116.5,92.5,2026,2026-07-28
espn,Eli Raridon,TE,,,,,,,,15.554,150.59,1.086,,37.129,eli raridon,169.9,,2026,2026-07-28
espn,Ashton Dulin,WR,,,,,26.442,0.175,4.194,17.023,205.714,0.927,,46.8506,ashton dulin,170.0,,2026,2026-07-28
espn,Jaylen Warren,RB,,,,,788.644,4.444,179.888,46.08,318.767,1.452,,192.1971,jaylen warren,98.9,74.8,2026,2026-07-28
espn,British Brooks,RB,,,,,17.989,0.098,4.204,,,,,2.3869000000000002,british brooks,170.0,,2026,2026-07-28
espn,Cole Kmet,TE,,,,,,,,21.685,219.147,1.672,,53.631699999999995,cole kmet,169.8,,2026,2026-07-28
espn,Jaylin Lane,WR,,,,,,,,22.787,280.938,1.795,,61.650800000000004,jaylin lane,170.0,,2026,2026-07-28
espn,Andre Szmyt,K,,,,,,,,,,,,24.177,andre szmyt,169.9,,2026,2026-07-28
espn,Jaylin Noel,WR,,,,,22.155,0.125,4.204,39.54,452.32,2.504,,102.7615,jaylin noel,170.8,213.7,2026,2026-07-28
espn,Andy Borregales,K,,,,,,,,,,,,41.898,andy borregales,170.3,,2026,2026-07-28
espn,Brock Wright,TE,,,,,,,,7.713,72.291,0.618,,18.650100000000002,brock wright,169.9,,2026,2026-07-28
espn,Joshua Palmer,WR,,,,,,,,16.886,205.495,1.244,,44.8995,joshua palmer,170.0,,2026,2026-07-28
espn,Jonathan Taylor,RB,,,,,1510.297,11.613,327.157,47.372,346.166,1.26,,310.2563,jonathan taylor,8.2,7.7,2026,2026-07-28
espn,Jake Ferguson,TE,,,,,,,,73.332,599.798,5.839,,168.3458,jake ferguson,108.8,104.0,2026,2026-07-28
espn,Terrance Ferguson,TE,,,,,,,,45.933,579.826,5.406,,136.35160000000002,terrance ferguson,167.3,158.7,2026,2026-07-28
espn,Malik Willis,QB,3554.331,13.038,10.38,505.172,545.204,3.366,105.594,,,,,274.35764000000006,malik willis,166.7,137.8,2026,2026-07-28
espn,Davis Mills,QB,146.389,0.793,0.555,23.455,3.851,0.033,0.98,,,,,10.08666,davis mills,170.0,,2026,2026-07-28
espn,Tyler Allgeier,RB,,,,,385.111,3.323,97.415,18.071,126.043,0.392,,91.47640000000001,tyler allgeier,168.9,132.5,2026,2026-07-28
espn,Hunter Henry,TE,,,,,,,,55.749,627.999,5.206,,149.7849,hunter henry,146.7,106.2,2026,2026-07-28
espn,Colby Parkinson,TE,,,,,,,,24.002,248.999,2.678,,64.9699,colby parkinson,170.8,200.2,2026,2026-07-28
espn,Courtland Sutton,WR,,,,,,,,69.276,892.817,7.574,,204.00170000000003,courtland sutton,86.5,77.9,2026,2026-07-28
espn,Jason Myers,K,,,,,,,,,,,,42.52,jason myers,120.8,,2026,2026-07-28
espn,Khalil Shakir,WR,,,,,12.492,0.126,2.307,70.106,765.253,3.703,,170.8545,khalil shakir,133.9,133.8,2026,2026-07-28
espn,Jahdae Walker,WR,,,,,,,,3.169,35.536,0.327,,8.6846,jahdae walker,169.9,,2026,2026-07-28
espn,Jake Tonges,TE,,,,,,,,13.343,136.457,1.092,,33.5407,jake tonges,170.8,191.4,2026,2026-07-28
espn,Jared Goff,QB,4208.038,28.926,9.888,544.138,49.473,0.681,27.208,,,,,331.13482,jared goff,143.5,122.0,2026,2026-07-28
espn,Jack Bech,WR,,,,,,,,37.945,440.78,1.636,,91.839,jack bech,171.0,238.2,2026,2026-07-28
sleeper,Josh Allen,QB,3650.0,27.0,10.0,474.0,535.0,11.0,110.0,,,,3.0,401.5,josh allen,23.0,28.2,2026,2026-07-28
sleeper,Lamar Jackson,QB,3380.0,27.0,8.0,415.0,668.0,5.0,119.0,,,,4.0,370.0,lamar jackson,39.5,37.9,2026,2026-07-28
sleeper,Drake Maye,QB,3854.0,29.0,11.0,500.0,416.0,4.0,85.0,,,,3.0,365.76,drake maye,48.2,51.2,2026,2026-07-28
sleeper,Joe Burrow,QB,4008.0,33.0,10.0,549.0,138.0,2.0,46.0,,,,3.0,358.12,joe burrow,58.6,57.1,2026,2026-07-28
sleeper,Dak Prescott,QB,4292.0,31.0,13.0,580.0,152.0,1.0,44.0,,,,2.0,348.88,dak prescott,92.5,90.3,2026,2026-07-28
sleeper,Jayden Daniels,QB,3353.0,22.0,9.0,479.0,686.0,6.0,126.0,,,,3.0,346.72,jayden daniels,52.0,62.1,2026,2026-07-28
sleeper,Justin Herbert,QB,3920.0,27.0,10.0,544.0,345.0,3.0,71.0,,,,3.0,345.3,justin herbert,111.5,83.7,2026,2026-07-28
sleeper,Caleb Williams,QB,3651.0,28.0,10.0,514.0,373.0,3.0,75.0,,,,3.0,343.34,caleb williams,93.0,82.9,2026,2026-07-28
sleeper,Jalen Hurts,QB,3326.0,21.0,8.0,462.0,515.0,9.0,120.0,,,,3.0,342.53999999999996,jalen hurts,54.9,67.2,2026,2026-07-28
sleeper,Trevor Lawrence,QB,3788.0,26.0,12.0,522.0,339.0,5.0,79.0,,,,3.0,341.41999999999996,trevor lawrence,99.2,92.3,2026,2026-07-28
sleeper,Brock Purdy,QB,3824.0,29.0,13.0,484.0,237.0,3.0,63.0,,,,3.0,336.66,brock purdy,101.5,103.5,2026,2026-07-28
sleeper,Bo Nix,QB,3768.0,26.0,12.0,555.0,330.0,4.0,76.0,,,,3.0,333.72,bo nix,103.3,118.7,2026,2026-07-28
sleeper,Jaxson Dart,QB,3366.0,23.0,12.0,495.0,539.0,6.0,106.0,,,,3.0,332.53999999999996,jaxson dart,73.3,80.6,2026,2026-07-28
sleeper,Jared Goff,QB,4104.0,30.0,10.0,533.0,53.0,1.0,29.0,,,,3.0,329.46,jared goff,143.5,122.0,2026,2026-07-28
sleeper,Matthew Stafford,QB,4033.0,32.0,11.0,528.0,19.0,,27.0,,,,2.0,329.21999999999997,matthew stafford,84.2,115.2,2026,2026-07-28
sleeper,Bijan Robinson,RB,,,,,1372.0,9.0,280.0,64.0,537.0,3.0,2.0,322.90000000000003,bijan robinson,2.5,1.4,2026,2026-07-28
sleeper,Patrick Mahomes,QB,3773.0,28.0,11.0,529.0,227.0,1.0,49.0,,,,2.0,321.62,patrick mahomes,105.2,100.1,2026,2026-07-28
sleeper,Jordan Love,QB,3808.0,27.0,10.0,501.0,202.0,2.0,51.0,,,,3.0,320.52,jordan love,160.3,124.8,2026,2026-07-28
sleeper,Baker Mayfield,QB,3682.0,26.0,13.0,526.0,306.0,2.0,63.0,,,,4.0,311.88,baker mayfield,151.1,140.9,2026,2026-07-28
sleeper,Puka Nacua,WR,,,,,55.0,,10.0,107.0,1400.0,10.0,1.0,310.5,puka nacua,3.7,4.9,2026,2026-07-28
sleeper,Ja'Marr Chase,WR,,,,,16.0,,3.0,109.0,1345.0,11.0,1.0,309.1,ja marr chase,4.6,3.4,2026,2026-07-28
sleeper,Jahmyr Gibbs,RB,,,,,1191.0,10.0,243.0,60.0,508.0,3.0,1.0,305.90000000000003,jahmyr gibbs,1.7,2.9,2026,2026-07-28
sleeper,Sam Darnold,QB,3676.0,26.0,12.0,478.0,157.0,2.0,44.0,,,,3.0,300.73999999999995,sam darnold,164.5,165.3,2026,2026-07-28
sleeper,Kyler Murray,QB,3285.0,20.0,9.0,465.0,488.0,3.0,83.0,,,,3.0,294.2,kyler murray,150.4,142.2,2026,2026-07-28
sleeper,Christian McCaffrey,RB,,,,,984.0,7.0,240.0,70.0,606.0,4.0,2.0,291.0,christian mccaffrey,6.0,6.7,2026,2026-07-28
sleeper,Tyler Shough,QB,3525.0,21.0,12.0,518.0,330.0,3.0,81.0,,,,3.0,288.0,tyler shough,154.1,144.4,2026,2026-07-28
sleeper,Jaxon Smith-Njigba,WR,,,,,33.0,,6.0,99.0,1343.0,8.0,1.0,282.6,jaxon smith njigba,6.0,5.4,2026,2026-07-28
sleeper,Amon-Ra St. Brown,WR,,,,,16.0,,3.0,106.0,1249.0,8.0,1.0,278.5,amon ra st brown,8.1,11.2,2026,2026-07-28
sleeper,Malik Willis,QB,2712.0,16.0,9.0,399.0,633.0,5.0,110.0,,,,2.0,275.78000000000003,malik willis,166.7,137.8,2026,2026-07-28
sleeper,Jonathan Taylor,RB,,,,,1385.0,11.0,287.0,36.0,278.0,1.0,2.0,270.3,jonathan taylor,8.2,7.7,2026,2026-07-28
sleeper,CeeDee Lamb,WR,,,,,16.0,,3.0,96.0,1249.0,8.0,1.0,268.5,ceedee lamb,10.6,10.6,2026,2026-07-28
sleeper,C.J. Stroud,QB,3405.0,20.0,12.0,481.0,220.0,2.0,54.0,,,,3.0,260.2,c j stroud,166.6,163.4,2026,2026-07-28
sleeper,Ashton Jeanty,RB,,,,,1152.0,8.0,281.0,50.0,383.0,2.0,2.0,259.5,ashton jeanty,16.7,15.4,2026,2026-07-28
sleeper,James Cook,RB,,,,,1270.0,11.0,264.0,31.0,268.0,2.0,2.0,258.8,james cook,14.1,9.7,2026,2026-07-28
sleeper,Daniel Jones,QB,3388.0,20.0,11.0,484.0,190.0,2.0,48.0,,,,3.0,258.52,daniel jones,163.8,195.1,2026,2026-07-28
sleeper,Chase Brown,RB,,,,,945.0,8.0,220.0,57.0,417.0,3.0,2.0,255.2,chase brown,26.7,22.2,2026,2026-07-28
sleeper,Geno Smith,QB,3372.0,22.0,14.0,489.0,156.0,1.0,45.0,,,,4.0,252.48000000000002,geno smith,170.3,,2026,2026-07-28
sleeper,Bryce Young,QB,3079.0,20.0,11.0,474.0,251.0,2.0,52.0,,,,3.0,252.26,bryce young,168.5,194.2,2026,2026-07-28
sleeper,Cam Ward,QB,3516.0,19.0,13.0,541.0,182.0,2.0,46.0,,,,4.0,250.84000000000003,cam ward,167.1,165.9,2026,2026-07-28
sleeper,Justin Jefferson,WR,,,,,6.0,,1.0,90.0,1178.0,7.0,,250.4,justin jefferson,12.0,12.4,2026,2026-07-28
sleeper,De'Von Achane,RB,,,,,1070.0,6.0,212.0,56.0,430.0,2.0,2.0,250.0,de von achane,12.8,16.2,2026,2026-07-28
sleeper,Drake London,WR,,,,,6.0,,1.0,90.0,1156.0,7.0,,248.2,drake london,19.6,14.1,2026,2026-07-28
sleeper,Nico Collins,WR,,,,,17.0,,3.0,80.0,1201.0,7.0,,243.8,nico collins,26.5,21.1,2026,2026-07-28
sleeper,George Pickens,WR,,,,,6.0,,1.0,80.0,1211.0,7.0,,243.7,george pickens,27.7,23.1,2026,2026-07-28
sleeper,Omarion Hampton,RB,,,,,1015.0,8.0,232.0,48.0,364.0,2.0,2.0,241.9,omarion hampton,20.6,18.8,2026,2026-07-28
sleeper,Derrick Henry,RB,,,,,1406.0,12.0,281.0,15.0,121.0,1.0,2.0,241.7,derrick henry,20.0,24.6,2026,2026-07-28
sleeper,Saquon Barkley,RB,,,,,1220.0,8.0,271.0,35.0,265.0,2.0,1.0,241.5,saquon barkley,16.6,19.5,2026,2026-07-28
sleeper,A.J. Brown,WR,,,,,6.0,,1.0,80.0,1189.0,7.0,,241.5,a j brown,26.6,30.8,2026,2026-07-28
sleeper,Jeremiyah Love,RB,,,,,1003.0,6.0,230.0,53.0,397.0,2.0,1.0,239.0,jeremiyah love,17.6,19.7,2026,2026-07-28
sleeper,Trey McBride,TE,,,,,,,,99.0,999.0,7.0,1.0,238.9,trey mcbride,19.1,18.7,2026,2026-07-28
sleeper,Fernando Mendoza,QB,2894.0,19.0,11.0,434.0,234.0,2.0,53.0,,,,3.0,237.16,fernando mendoza,166.0,169.5,2026,2026-07-28
sleeper,Brock Bowers,TE,,,,,16.0,,4.0,93.0,979.0,7.0,1.0,232.5,brock bowers,23.4,20.2,2026,2026-07-28
sleeper,Garrett Wilson,WR,,,,,16.0,,3.0,86.0,1075.0,6.0,,231.1,garrett wilson,35.3,40.9,2026,2026-07-28
sleeper,Kenneth Walker,RB,,,,,1081.0,8.0,242.0,37.0,272.0,2.0,1.0,230.3,kenneth walker,28.6,14.6,2026,2026-07-28
sleeper,Chris Olave,WR,,,,,6.0,,1.0,80.0,1072.0,7.0,,229.8,chris olave,34.9,26.4,2026,2026-07-28
sleeper,Rashee Rice,WR,,,,,30.0,,6.0,89.0,976.0,7.0,1.0,229.60000000000002,rashee rice,23.6,32.7,2026,2026-07-28
sleeper,Zay Flowers,WR,,,,,29.0,,5.0,81.0,1103.0,6.0,1.0,228.20000000000002,zay flowers,43.1,43.8,2026,2026-07-28
sleeper,Emeka Egbuka,WR,,,,,21.0,,3.0,75.0,1009.0,7.0,,220.0,emeka egbuka,42.1,45.8,2026,2026-07-28
sleeper,DeVonta Smith,WR,,,,,6.0,,1.0,78.0,1035.0,6.0,,218.1,devonta smith,37.6,44.9,2026,2026-07-28
sleeper,Malik Nabers,WR,,,,,15.0,,3.0,76.0,978.0,7.0,,217.3,malik nabers,41.8,19.2,2026,2026-07-28
sleeper,Terry McLaurin,WR,,,,,7.0,,1.0,75.0,1045.0,6.0,,216.2,terry mclaurin,58.4,56.6,2026,2026-07-28
sleeper,Breece Hall,RB,,,,,1006.0,6.0,224.0,38.0,320.0,2.0,2.0,214.60000000000002,breece hall,32.6,32.3,2026,2026-07-28
sleeper,Tetairoa McMillan,WR,,,,,6.0,,1.0,74.0,1033.0,6.0,,213.9,tetairoa mcmillan,40.6,37.3,2026,2026-07-28
sleeper,Tee Higgins,WR,,,,,6.0,,1.0,71.0,998.0,7.0,,213.4,tee higgins,54.4,35.5,2026,2026-07-28
sleeper,Ladd McConkey,WR,,,,,11.0,,2.0,77.0,962.0,6.0,,210.3,ladd mcconkey,56.4,41.9,2026,2026-07-28
sleeper,Kyren Williams,RB,,,,,981.0,8.0,228.0,32.0,219.0,2.0,2.0,208.00000000000003,kyren williams,39.7,32.2,2026,2026-07-28
sleeper,Javonte Williams,RB,,,,,1004.0,7.0,239.0,37.0,239.0,1.0,1.0,207.3,javonte williams,37.4,38.3,2026,2026-07-28
sleeper,Colston Loveland,TE,,,,,4.0,,1.0,80.0,905.0,6.0,,206.9,colston loveland,45.1,41.2,2026,2026-07-28
sleeper,Jameson Williams,WR,,,,,44.0,,8.0,60.0,998.0,7.0,,206.20000000000002,jameson williams,66.8,51.6,2026,2026-07-28
sleeper,Travis Etienne,RB,,,,,950.0,6.0,226.0,36.0,287.0,2.0,1.0,205.7,travis etienne,46.6,36.7,2026,2026-07-28
sleeper,Mike Evans,WR,,,,,,,,66.0,900.0,8.0,,204.0,mike evans,86.8,57.8,2026,2026-07-28
sleeper,Aaron Rodgers,QB,2700.0,18.0,7.0,403.0,60.0,,21.0,,,,2.0,204.0,aaron rodgers,169.5,,2026,2026-07-28
sleeper,Luther Burden,WR,,,,,61.0,,10.0,72.0,886.0,6.0,,202.7,luther burden,76.1,41.1,2026,2026-07-28
sleeper,Cam Skattebo,RB,,,,,902.0,6.0,216.0,42.0,305.0,1.0,1.0,202.7,cam skattebo,43.5,48.7,2026,2026-07-28
sleeper,Josh Jacobs,RB,,,,,918.0,8.0,217.0,33.0,258.0,1.0,2.0,200.60000000000002,josh jacobs,26.2,27.6,2026,2026-07-28
sleeper,D'Andre Swift,RB,,,,,904.0,7.0,201.0,36.0,276.0,1.0,1.0,200.0,d andre swift,70.6,65.1,2026,2026-07-28
sleeper,Jaylen Waddle,WR,,,,,16.0,,3.0,70.0,911.0,6.0,,198.7,jaylen waddle,59.7,46.2,2026,2026-07-28
sleeper,Bucky Irving,RB,,,,,902.0,6.0,211.0,36.0,271.0,2.0,2.0,197.29999999999998,bucky irving,55.3,31.6,2026,2026-07-28
sleeper,Quinshon Judkins,RB,,,,,1019.0,6.0,244.0,32.0,228.0,1.0,1.0,196.70000000000002,quinshon judkins,54.1,55.0,2026,2026-07-28
sleeper,David Montgomery,RB,,,,,948.0,7.0,227.0,32.0,236.0,1.0,1.0,196.4,david montgomery,72.6,56.3,2026,2026-07-28
sleeper,Brian Thomas,WR,,,,,17.0,,3.0,62.0,897.0,7.0,,195.4,brian thomas,101.0,69.6,2026,2026-07-28
sleeper,Tyler Warren,TE,,,,,18.0,,5.0,80.0,829.0,5.0,,194.7,tyler warren,46.8,50.1,2026,2026-07-28
sleeper,Sam LaPorta,TE,,,,,3.0,,1.0,74.0,817.0,6.0,,192.0,sam laporta,71.1,76.4,2026,2026-07-28
sleeper,Carnell Tate,WR,,,,,11.0,,2.0,71.0,882.0,5.0,,190.3,carnell tate,66.0,62.9,2026,2026-07-28
sleeper,Parker Washington,WR,,,,,53.0,,9.0,65.0,824.0,6.0,,188.7,parker washington,102.1,89.1,2026,2026-07-28
sleeper,Christian Watson,WR,,,,,13.0,,2.0,57.0,941.0,6.0,,188.4,christian watson,96.8,68.4,2026,2026-07-28
sleeper,Rome Odunze,WR,,,,,6.0,,1.0,62.0,891.0,6.0,,187.70000000000002,rome odunze,72.1,64.2,2026,2026-07-28
sleeper,Davante Adams,WR,,,,,,,,61.0,772.0,8.0,,186.2,davante adams,45.8,46.9,2026,2026-07-28
sleeper,Alec Pierce,WR,,,,,7.0,,1.0,57.0,918.0,6.0,,185.5,alec pierce,92.2,83.6,2026,2026-07-28
sleeper,DK Metcalf,WR,,,,,10.0,,2.0,62.0,843.0,6.0,,183.3,dk metcalf,86.2,74.4,2026,2026-07-28
sleeper,Jacoby Brissett,QB,2400.0,15.0,7.0,355.0,110.0,1.0,35.0,,,,3.0,183.0,jacoby brissett,170.2,200.9,2026,2026-07-28
sleeper,Harold Fannin,TE,,,,,25.0,,6.0,74.0,739.0,5.0,,180.4,harold fannin,75.3,62.6,2026,2026-07-28
sleeper,TreVeyon Henderson,RB,,,,,785.0,6.0,179.0,35.0,260.0,1.0,1.0,179.5,treveyon henderson,64.9,47.8,2026,2026-07-28
sleeper,DJ Moore,WR,,,,,29.0,,5.0,63.0,851.0,5.0,1.0,179.0,dj moore,69.9,59.3,2026,2026-07-28
sleeper,Jordyn Tyson,WR,,,,,10.0,,2.0,66.0,816.0,5.0,,178.60000000000002,jordyn tyson,95.5,69.0,2026,2026-07-28
sleeper,Marvin Harrison,WR,,,,,,,,60.0,857.0,5.0,,175.7,marvin harrison,83.0,75.8,2026,2026-07-28
sleeper,Bhayshul Tuten,RB,,,,,794.0,6.0,184.0,32.0,234.0,1.0,1.0,174.8,bhayshul tuten,76.2,60.4,2026,2026-07-28
sleeper,Chris Godwin,WR,,,,,6.0,,1.0,68.0,750.0,5.0,,173.6,chris godwin,131.2,92.6,2026,2026-07-28
sleeper,Tucker Kraft,TE,,,,,,,,67.0,761.0,5.0,,173.10000000000002,tucker kraft,108.5,67.3,2026,2026-07-28
sleeper,Kyle Pitts,TE,,,,,,,,66.0,756.0,5.0,,171.60000000000002,kyle pitts,66.3,71.3,2026,2026-07-28
sleeper,Jaylen Warren,RB,,,,,759.0,5.0,172.0,36.0,267.0,1.0,2.0,170.60000000000002,jaylen warren,98.9,74.8,2026,2026-07-28
sleeper,Stefon Diggs,WR,,,,,6.0,,1.0,65.0,746.0,5.0,,170.2,stefon diggs,,125.9,2026,2026-07-28
sleeper,Jadarian Price,RB,,,,,912.0,7.0,212.0,19.0,138.0,1.0,1.0,170.0,jadarian price,72.7,80.3,2026,2026-07-28
sleeper,George Kittle,TE,,,,,,,,62.0,713.0,6.0,,169.3,george kittle,82.9,97.4,2026,2026-07-28
sleeper,Jakobi Meyers,WR,,,,,21.0,,4.0,64.0,732.0,5.0,,169.3,jakobi meyers,108.7,87.6,2026,2026-07-28
sleeper,Makai Lemon,WR,,,,,10.0,,2.0,60.0,775.0,5.0,,168.5,makai lemon,107.3,76.6,2026,2026-07-28
sleeper,Jordan Addison,WR,,,,,22.0,,4.0,58.0,782.0,5.0,,168.4,jordan addison,123.0,100.7,2026,2026-07-28
sleeper,Ricky Pearsall,WR,,,,,18.0,,3.0,57.0,794.0,5.0,,168.2,ricky pearsall,119.9,99.8,2026,2026-07-28
sleeper,Chuba Hubbard,RB,,,,,840.0,5.0,198.0,30.0,201.0,1.0,1.0,168.1,chuba hubbard,100.8,74.9,2026,2026-07-28
sleeper,Courtland Sutton,WR,,,,,,,,56.0,755.0,6.0,,167.5,courtland sutton,86.5,77.9,2026,2026-07-28
sleeper,Michael Pittman,WR,,,,,7.0,,1.0,68.0,748.0,4.0,,167.5,michael pittman,89.0,102.9,2026,2026-07-28
sleeper,Romeo Doubs,WR,,,,,,,,57.0,742.0,6.0,,167.2,romeo doubs,145.7,115.3,2026,2026-07-28
sleeper,Khalil Shakir,WR,,,,,10.0,,2.0,69.0,725.0,4.0,,166.5,khalil shakir,133.9,133.8,2026,2026-07-28
sleeper,Rhamondre Stevenson,RB,,,,,759.0,6.0,177.0,29.0,214.0,1.0,1.0,166.3,rhamondre stevenson,109.2,82.7,2026,2026-07-28
sleeper,Michael Wilson,WR,,,,,6.0,,1.0,59.0,764.0,5.0,,166.0,michael wilson,114.8,80.2,2026,2026-07-28
sleeper,Jayden Reed,WR,,,,,68.0,,12.0,58.0,730.0,5.0,1.0,165.8,jayden reed,138.3,116.0,2026,2026-07-28
sleeper,Josh Downs,WR,,,,,12.0,,2.0,67.0,734.0,4.0,,165.60000000000002,josh downs,135.0,125.1,2026,2026-07-28
sleeper,Travis Kelce,TE,,,,,,,,67.0,680.0,5.0,,165.0,travis kelce,98.3,107.1,2026,2026-07-28
sleeper,Quentin Johnston,WR,,,,,11.0,,2.0,58.0,748.0,5.0,,163.9,quentin johnston,142.6,102.6,2026,2026-07-28
sleeper,Jayden Higgins,WR,,,,,6.0,,1.0,57.0,761.0,5.0,,163.70000000000002,jayden higgins,158.9,131.1,2026,2026-07-28
sleeper,Jalen Coker,WR,,,,,6.0,,1.0,59.0,738.0,5.0,,163.4,jalen coker,160.6,136.3,2026,2026-07-28
sleeper,Xavier Worthy,WR,,,,,90.0,1.0,17.0,55.0,695.0,4.0,1.0,161.5,xavier worthy,137.1,134.9,2026,2026-07-28
sleeper,J.K. Dobbins,RB,,,,,732.0,6.0,171.0,26.0,190.0,1.0,,160.2,j k dobbins,116.5,92.5,2026,2026-07-28
sleeper,Tony Pollard,RB,,,,,794.0,5.0,189.0,28.0,187.0,1.0,1.0,160.1,tony pollard,87.8,85.6,2026,2026-07-28
sleeper,Wan'Dale Robinson,WR,,,,,15.0,,3.0,66.0,685.0,4.0,,160.0,wan dale robinson,112.3,103.0,2026,2026-07-28
sleeper,Jake Ferguson,TE,,,,,,,,70.0,618.0,5.0,1.0,159.8,jake ferguson,108.8,104.0,2026,2026-07-28
sleeper,Matthew Golden,WR,,,,,57.0,,9.0,53.0,701.0,5.0,,158.8,matthew golden,107.4,134.1,2026,2026-07-28
sleeper,Dalton Kincaid,TE,,,,,,,,63.0,701.0,4.0,,157.10000000000002,dalton kincaid,140.4,97.1,2026,2026-07-28
sleeper,KC Concepcion,WR,,,,,54.0,,9.0,58.0,710.0,4.0,1.0,156.4,kc concepcion,139.7,143.2,2026,2026-07-28
sleeper,Mark Andrews,TE,,,,,11.0,,6.0,57.0,622.0,6.0,,156.3,mark andrews,125.0,110.7,2026,2026-07-28
sleeper,Brenton Strange,TE,,,,,,,,60.0,648.0,5.0,,154.8,brenton strange,166.6,128.8,2026,2026-07-28
